"G_CP [um]","L_CP [um]","Freq [GHz]","ang_rad(S(2,1)) []","mag(S(2,1)) []"
21,200,7.120825,-0.473160755478442,0.990677399721348
21,200,7.12084,-0.47381112267518,0.990592133636008
21,200,7.120855,-0.474469565718637,0.990505381734363
21,200,7.12087,-0.475136235572137,0.990417108209814
21,200,7.120885,-0.475811286970196,0.990327276158187
21,200,7.1209,-0.476494878536947,0.990235847536881
21,200,7.120915,-0.477187172908438,0.990142783122309
21,200,7.12093,-0.477888336859716,0.990048042465432
21,200,7.120945,-0.478598541436779,0.989951583845342
21,200,7.12096,-0.479317962093708,0.98985336422075
21,200,7.120975,-0.480046778834854,0.989753339179329
21,200,7.12099,-0.480785176362711,0.989651462884765
21,200,7.121005,-0.481533344231503,0.989547688021395
21,200,7.12102,-0.482291477006797,0.989441965736326
21,200,7.121035,-0.48305977443156,0.989334245578877
21,200,7.12105,-0.483838441598661,0.989224475437241
21,200,7.121065,-0.484627689130204,0.989112601472195
21,200,7.12108,-0.485427733364464,0.988998568047671
21,200,7.121095,-0.486238796550129,0.988882317658064
21,200,7.12111,-0.487061107048414,0.988763790852119
21,200,7.121125,-0.487894899543824,0.988642926153107
21,200,7.12114,-0.48874041526313,0.988519659975241
21,200,7.121155,-0.489597902204067,0.988393926535946
21,200,7.12117,-0.490467615373126,0.988265657763925
21,200,7.121185,-0.491349817033776,0.988134783202635
21,200,7.1212,-0.492244776964933,0.988001229909037
21,200,7.121215,-0.49315277273068,0.987864922347271
21,200,7.12123,-0.494074089961578,0.987725782276987
21,200,7.121245,-0.495009022648239,0.987583728636031
21,200,7.12126,-0.49595787344743,0.987438677417193
21,200,7.121275,-0.496920954002328,0.987290541538534
21,200,7.12129,-0.497898585276395,0.987139230707094
21,200,7.121305,-0.498891097902096,0.986984651275517
21,200,7.12132,-0.499898832545886,0.986826706091068
21,200,7.121335,-0.500922140289194,0.986665294336752
21,200,7.12135,-0.501961383026979,0.986500311363952
21,200,7.121365,-0.503016933884787,0.986331648516061
21,200,7.12138,-0.504089177654795,0.986159192942634
21,200,7.121395,-0.505178511252347,0.985982827403392
21,200,7.12141,-0.506285344194194,0.985802430061457
21,200,7.121425,-0.507410099098745,0.98561787426522
21,200,7.12144,-0.508553212211048,0.985429028317952
21,200,7.121455,-0.509715133952081,0.985235755234605
21,200,7.12147,-0.510896329495476,0.985037912484733
21,200,7.121485,-0.512097279371989,0.984835351720791
21,200,7.1215,-0.513318480103632,0.98462791849085
21,200,7.121515,-0.514560444869378,0.984415451934626
21,200,7.12153,-0.515823704204316,0.984197784461712
21,200,7.121545,-0.51710880673364,0.983974741410932
21,200,7.12156,-0.518416319944163,0.983746140689404
21,200,7.121575,-0.519746830995161,0.983511792390031
21,200,7.12159,-0.521100947571354,0.983271498385831
21,200,7.121605,-0.522479298779808,0.983025051899649
21,200,7.12162,-0.523882536094148,0.982772237047391
21,200,7.121635,-0.525311334348712,0.982512828352977
21,200,7.12165,-0.526766392785208,0.982246590233086
21,200,7.121665,-0.528248436156746,0.981973276449225
21,200,7.12168,-0.529758215890365,0.981692629525253
21,200,7.121695,-0.531296511314144,0.981404380127349
21,200,7.12171,-0.53286413095131,0.981108246404014
21,200,7.121725,-0.534461913886643,0.980803933282952
21,200,7.12174,-0.536090731209421,0.980491131721685
21,200,7.121755,-0.537751487537915,0.980169517908392
21,200,7.12177,-0.539445122631228,0.979838752409131
21,200,7.121785,-0.541172613093318,0.979498479257482
21,200,7.1218,-0.542934974176808,0.979148324981897
21,200,7.121815,-0.544733261691594,0.978787897566202
21,200,7.12183,-0.546568574026634,0.97841678533774
21,200,7.121845,-0.548442054293214,0.978034555777291
21,200,7.12186,-0.550354892596255,0.97764075424484
21,200,7.121875,-0.552308328443406,0.977234902614235
21,200,7.12189,-0.554303653303044,0.976816497808943
21,200,7.121905,-0.556342213319941,0.976385010231145
21,200,7.12192,-0.558425412200013,0.975939882075241
21,200,7.121935,-0.56055471427834,0.975480525515603
21,200,7.12195,-0.562731647781333,0.97500632075842
21,200,7.121965,-0.564957808299002,0.974516613945625
21,200,7.12198,-0.567234862482867,0.974010714898089
21,200,7.121995,-0.569564551985439,0.973487894684203
21,200,7.12201,-0.571948697661,0.972947382998139
21,200,7.122025,-0.574389204045493,0.972388365331238
21,200,7.12204,-0.576888064141732,0.971809979916815
21,200,7.122055,-0.57944736452644,0.971211314429405
21,200,7.12207,-0.582069290812427,0.97059140241399
21,200,7.122085,-0.584756133487,0.969949219421757
21,200,7.1221,-0.587510294162656,0.969283678823432
21,200,7.122115,-0.590334292269149,0.968593627270596
21,200,7.12213,-0.593230772225296,0.967877839770674
21,200,7.122145,-0.596202511129123,0.967135014338378
21,200,7.12216,-0.599252427010361,0.966363766181947
21,200,7.122175,-0.602383587690941,0.965562621378551
21,200,7.12219,-0.605599220306437,0.964730009987426
21,200,7.122205,-0.608902721545335,0.963864258543889
21,200,7.12222,-0.612297668664426,0.962963581871971
21,200,7.122235,-0.615787831354985,0.962026074143553
21,200,7.12225,-0.619377184526139,0.961049699107694
21,200,7.122265,-0.623069922093365,0.960032279401007
21,200,7.12228,-0.626870471857767,0.958971484842399
21,200,7.122295,-0.630783511576828,0.957864819602403
21,200,7.12231,-0.634813986333697,0.956709608125145
21,200,7.122325,-0.638967127325282,0.955502979665706
21,200,7.12234,-0.643248472198136,0.954241851289979
21,200,7.122355,-0.647663887078198,0.952922909164168
21,200,7.12237,-0.652219590452016,0.951542587940892
21,200,7.122385,-0.656922179076079,0.950097048023706
21,200,7.1224,-0.661778656101511,0.948582150467145
21,200,7.122415,-0.666796461635776,0.946993429233658
21,200,7.12243,-0.671983505965416,0.945326060500014
21,200,7.122445,-0.677348205702103,0.943574828661455
21,200,7.12246,-0.682899523135207,0.941734088638543
21,200,7.122475,-0.688647009101333,0.939797724041045
21,200,7.12249,-0.694600849716145,0.937759100684142
21,200,7.122505,-0.700771917339594,0.935611014889461
21,200,7.12252,-0.707171826197477,0.933345635924206
21,200,7.122535,-0.713812993098737,0.93095444185544
21,200,7.12255,-0.720708703756216,0.928428147993287
21,200,7.122565,-0.727873185236788,0.925756626999048
21,200,7.12258,-0.735321685139078,0.922928819605498
21,200,7.122595,-0.743070558110935,0.919932634775105
21,200,7.12261,-0.751137360411571,0.916754837955821
21,200,7.122625,-0.759540953215044,0.913380925949629
21,200,7.12264,-0.768301615437124,0.909794986711503
21,200,7.122655,-0.777441166878566,0.905979542208605
21,200,7.12267,-0.7869831024966,0.901915372260715
21,200,7.122685,-0.796952738635122,0.897581317055976
21,200,7.1227,-0.807377371998298,0.892954055819856
21,200,7.122715,-0.818286452094749,0.888007858893446
21,200,7.12273,-0.829711767770473,0.882714310273531
21,200,7.122745,-0.841687648229761,0.877041997520317
21,200,7.12276,-0.85425117867189,0.870956165843847
21,200,7.122775,-0.867442430213288,0.864418333225614
21,200,7.12279,-0.881304703168413,0.857385863638674
21,200,7.122805,-0.895884781904092,0.849811495914968
21,200,7.12282,-0.911233198294962,0.841642826689169
21,200,7.122835,-0.927404499251048,0.832821747260179
21,200,7.12285,-0.944457511700168,0.823283836391372
21,200,7.122865,-0.9624555956307,0.812957714310694
21,200,7.12288,-0.981466872235725,0.801764367802349
21,200,7.122895,-1.00156440963072,0.789616462769594
21,200,7.12291,-1.02282634277761,0.776417669593086
21,200,7.122925,-1.04533589706367,0.7620620385903
21,200,7.12294,-1.06918127617046,0.746433478691043
21,200,7.122955,-1.09445536439153,0.729405412773526
21,200,7.12297,-1.12125518155724,0.710840708503342
21,200,7.122985,-1.14968101551206,0.690592014217654
21,200,7.123,-1.17983514375611,0.668502664657525
21,200,7.123015,-1.21182004374744,0.64440835936547
21,200,7.12303,-1.24573598368671,0.618139852737991
21,200,7.123045,-1.2816778857757,0.589526922053516
21,200,7.12306,-1.31973136821019,0.558403886145024
21,200,7.123075,-1.35996790697656,0.524616916700767
21,200,7.12309,-1.40243912217623,0.488033295281049
21,200,7.123105,-1.44717029281674,0.448552599809816
21,200,7.12312,-1.49415334238888,0.406119536319571
21,200,7.123135,-1.54333971064717,0.360737761771249
21,200,7.12315,-1.59463371810794,0.312483596590091
21,200,7.123165,-1.64788720526041,0.261518067869537
21,200,7.12318,-1.70289633763781,0.208095369411515
21,200,7.123195,-1.75940144227457,0.152565721197656
21,200,7.12321,-1.8170904509546,0.0953709014598482
21,200,7.123225,-1.87560447408227,0.0370314865556957
21,200,7.12324,1.20701008360586,0.0218739869591126
21,200,7.123255,1.14802792416975,0.0807363427284681
21,200,7.12327,1.08941309267695,0.138946729248624
21,200,7.123285,1.03156512850892,0.195927641391794
21,200,7.1233,0.974846807106083,0.251160388851198
21,200,7.123315,0.919577733438915,0.304206114592074
21,200,7.12333,0.86602626817368,0.354718696528142
21,200,7.123345,0.814405289932028,0.402449259611485
21,200,7.12336,0.764871765875998,0.447243235266247
21,200,7.123375,0.717529504068769,0.489031701371464
21,200,7.12339,0.672434223942,0.527819052916364
21,200,7.123405,0.629600042085931,0.563668962455057
21,200,7.12342,0.589006566565795,0.596690233716021
21,200,7.123435,0.55060596238317,0.627023684210403
21,200,7.12345,0.514329542281381,0.654830731908519
21,200,7.123465,0.480093614748279,0.680283978020061
21,200,7.12348,0.447804465584698,0.703559799920632
21,200,7.123495,0.417362454921122,0.724832792530588
21,200,7.12351,0.388665280446497,0.744271804647735
21,200,7.123525,0.361610496654081,0.762037285448499
21,200,7.12354,0.336097396834438,0.778279663933198
21,200,7.123555,0.312028366733616,0.793138513120859
21,200,7.12357,0.289309811880471,0.806742289215768
21,200,7.123585,0.267852749171743,0.819208475774522
21,200,7.1236,0.247573139869053,0.830643999963979
21,200,7.123615,0.228392027941752,0.841145819958654
21,200,7.12363,0.210235535429224,0.850801608945012
21,200,7.123645,0.193034755750189,0.859690482239538
21,200,7.12366,0.176725576835927,0.867883730296618
21,200,7.123675,0.161248458489244,0.875445532686022
21,200,7.12369,0.146548182374523,0.882433637200403
21,200,7.123705,0.132573588236215,0.888899994848243
21,200,7.12372,0.119277306276032,0.894891346110159
21,200,7.123735,0.106615492677891,0.900449757074252
21,200,7.12375,0.0945475731454357,0.905613106173722
21,200,7.123765,0.0830359976011726,0.910415523643698
21,200,7.12378,0.0720460080343734,0.914887786596994
21,200,7.123795,0.0615454205280761,0.919057673067623
21,200,7.12381,0.0515044218830583,0.922950278514133
21,200,7.123825,0.0418953807760937,0.926588298267452
21,200,7.12384,0.0326926730802711,0.929992279275372
21,200,7.123855,0.02387252077223,0.933180844296481
21,200,7.12387,0.0154128437019577,0.936170891470341
21,200,7.123885,0.00729312344875379,0.938977771933938
21,200,7.1239,-0.00050572155477815,0.941615447909343
21,200,7.123915,-0.00800145045895695,0.944096633448717
21,200,7.12393,-0.0152106047798967,0.946432919786968
21,200,7.123945,-0.0221486043200354,0.948634887053526
21,200,7.12396,-0.0288298349328655,0.950712203886642
21,200,7.123975,-0.0352677288391259,0.952673716333571
21,200,7.12399,-0.0414748381195285,0.954527527250888
21,200,7.124005,-0.0474629019845567,0.956281067285797
21,200,7.12402,-0.0532429083596747,0.957941158388805
21,200,7.124035,-0.0588251502953835,0.959514070701583
21,200,7.12405,-0.0642192776546798,0.96100557356099
21,200,7.124065,-0.0694343444978077,0.962420981275349
21,200,7.12408,-0.07447885255176,0.963765194253489
21,200,7.124095,-0.0793607911059566,0.965042735996124
21,200,7.12411,-0.0840876736554671,0.966257786402777
21,200,7.124125,-0.0886665715762455,0.967414211792911
21,200,7.12414,-0.0931041450987886,0.968515591995871
21,200,7.124155,-0.0974066718104876,0.969565244820591
21,200,7.12417,-0.101580072907828,0.970566248183733
21,200,7.124185,-0.105629937392757,0.971521460141415
21,200,7.1242,-0.109561544387647,0.972433537041788
21,200,7.124215,-0.113379883736531,0.973304949993601
21,200,7.12423,-0.117089675030583,0.974137999820742
21,200,7.124245,-0.120695385199198,0.974934830657838
21,200,7.12426,-0.124201244781319,0.975697442321756
21,200,7.124275,-0.12761126299032,0.976427701581319
21,200,7.12429,-0.130929241670989,0.977127352433362
21,200,7.124305,-0.134158788241077,0.97779802548228
21,200,7.12432,-0.13730332769643,0.978441246508836
21,200,7.124335,-0.140366113761908,0.979058444307153
21,200,7.12435,-0.143350239250004,0.979650957857866
21,200,7.124365,-0.146258645693637,0.980220042900432
21,200,7.12438,-0.149094132310034,0.980766877960421
21,200,7.124395,-0.151859364347351,0.981292569881831
21,200,7.12441,-0.154556880862847,0.981798158909777
21,200,7.124425,-0.157189101974865,0.982284623363917
21,200,7.12444,-0.15975833563019,0.982752883939529
21,200,7.124455,-0.16226678392256,0.983203807669103
21,200,7.12447,-0.16471654899677,0.983638211574454
21,200,7.124485,-0.167109638567916,0.98405686603602
21,200,7.1245,-0.169447971085607,0.984460497904075
21,200,7.124515,-0.171733380566921,0.984849793373473
21,200,7.12453,-0.173967621126391,0.985225400642748
21,200,7.124545,-0.176152371218856,0.985587932374605
21,200,7.12456,-0.178289237620226,0.985937967975135
21,200,7.124575,-0.180379759163212,0.986276055706437
21,200,7.12459,-0.182425410244453,0.986602714646127
21,200,7.124605,-0.18442760411996,0.986918436506314
21,200,7.12462,-0.186387696002855,0.987223687323226
21,200,7.124635,-0.188306985977457,0.987518909027828
21,200,7.12465,-0.190186721741177,0.987804520906721
21,200,7.124665,-0.192028101186768,0.988080920961982
21,200,7.12468,-0.193832274835147,0.988348487177769
21,200,7.124695,-0.19560034812809,0.98860757870073
21,200,7.12471,-0.197333383591867,0.988858536941074
21,200,7.124725,-0.19903240287737,0.989101686599875
21,200,7.12474,-0.20069838868696,0.989337336628473
21,200,7.124755,-0.202332286594631,0.989565781124902
21,200,7.12477,-0.203935006765622,0.989787300171904
21,200,7.124785,-0.205507425582552,0.990002160620894
21,200,7.1248,-0.207050387183876,0.990210616825797
21,200,7.124815,-0.20856470491939,0.990412911330234
21,200,7.12483,-0.210051162728637,0.990609275511511
21,200,7.124845,-0.211510516446559,0.990799930184408
21,200,7.12486,-0.212943495040736,0.990985086167565
21,200,7.124875,-0.214350801784883,0.991164944815157
21,200,7.12489,-0.215733115370686,0.991339698516027
21,200,7.124905,-0.21709109096493,0.991509531162912
21,200,7.12492,-0.218425361210794,0.991674618593277
21,200,7.124935,-0.219736537180422,0.991835129004113
21,200,7.12495,-0.221025209279404,0.991991223342204
21,200,7.124965,-0.222291948106105,0.992143055671499
21,200,7.12498,-0.223537305269633,0.992290773519236
21,200,7.124995,-0.224761814167223,0.992434518202043
21,200,7.12501,-0.225965990724337,0.992574425133406
21,200,7.125025,-0.227150334099107,0.99271062411368
21,200,7.12504,-0.228315327353449,0.992843239603779
21,200,7.125055,-0.229461438092094,0.992972390983524
21,200,7.12507,-0.230589119071893,0.993098192795681
21,200,7.125085,-0.23169880878233,0.993220754976507
21,200,7.1251,-0.232790932,0.993340183073777
21,200,7.125115,-0.233865900316683,0.993456578452871
21,200,7.12513,-0.234924112643822,0.993570038491801
21,200,7.125145,-0.235965955694254,0.993680656765813
21,200,7.12516,-0.236991804441975,0.993788523222142
21,200,7.125175,-0.238002022561598,0.993893724345573
21,200,7.12519,-0.238996962848231,0.993996343315318
21,200,7.125205,-0.239976967619093,0.994096460153745
21,200,7.12522,-0.240942369097271,0.994194151867406
21,200,7.125235,-0.241893489778974,0.994289492580828
21,200,7.12525,-0.242830642785112,0.99438255366352
21,200,7.125265,-0.243754132197624,0.994473403850516
21,200,7.12528,-0.244664253381235,0.99456210935684
21,200,7.125295,-0.245561293292511,0.994648733986349
21,200,7.12531,-0.246445530774985,0.99473333923507
21,200,7.125325,-0.247317236842614,0.99481598438952
21,200,7.12534,-0.248176674951118,0.994896726620168
21,200,7.125355,-0.249024101258548,0.994975621070396
21,200,7.12537,-0.24985976487469,0.995052720941114
21,200,7.125385,-0.250683908100959,0.995128077571368
21,200,7.1254,-0.251496766660104,0.995201740515054
21,200,7.125415,-0.252298569917132,0.995273757614054
21,200,7.12543,-0.253089541090942,0.995344175067859
21,200,7.125445,-0.253869897458208,0.995413037500012
21,200,7.12546,-0.254639850548592,0.995480388021394
21,200,7.125475,-0.255399606332912,0.995546268290639
21,200,7.12549,-0.256149365403705,0.995610718571755
21,200,7.125505,-0.256889323148811,0.995673777789106
21,200,7.12552,-0.257619669918369,0.995735483579915
21,200,7.125535,-0.258340591185609,0.995795872344411
21,200,7.12555,-0.259052267701133,0.995854979293696
21,200,7.125565,-0.259754875641891,0.995912838495519
21,200,7.12558,-0.260448586754347,0.995969482918011
21,200,7.125595,-0.261133568492114,0.996024944471472
21,200,7.12561,-0.261809984148969,0.996079254048376
21,200,7.125625,-0.262477992986552,0.996132441561598
21,200,7.12564,-0.26313775035782,0.996184535981021
21,200,7.125655,-0.263789407825269,0.996235565368519
21,200,7.12567,-0.264433113276008,0.996285556911523
21,200,7.125685,-0.265069011031823,0.9963345369551
21,200,7.1257,-0.265697241955454,0.996382531032686
21,200,7.125715,-0.266317943553463,0.996429563895559
21,200,7.12573,-0.266931250075117,0.996475659541048
21,200,7.125745,-0.267537292607931,0.99652084123959
21,200,7.12576,-0.268136199170003,0.99656513156067
21,200,7.125775,-0.268728094798812,0.996608552397679
21,200,7.12579,-0.269313101637346,0.996651124991781
21,200,7.125805,-0.269891339017098,0.996692869954801
21,200,7.12582,-0.270462923538057,0.996733807291173
21,200,7.125835,-0.271027969146421,0.996773956419046
21,200,7.12585,-0.271586587209054,0.996813336190486
21,200,7.125865,-0.272138886586313,0.996851964910958
21,200,7.12588,-0.272684973701522,0.996889860357955
21,200,7.125895,-0.273224952608831,0.996927039798954
21,200,7.12591,-0.273758925058437,0.996963520008638
21,200,7.125925,-0.274286990559913,0.996999317285466
21,200,7.12594,-0.274809246443285,0.997034447467591
21,200,7.125955,-0.275325787918226,0.997068925948172
21,200,7.12597,-0.275836708131312,0.997102767690096
21,200,7.125985,-0.27634209822142,0.997135987240144
21,200,7.126,-0.276842047373447,0.997168598742617
