"G_CP [um]","L_CP [um]","Freq [GHz]","ang_rad(S(2,1)) []","mag(S(2,1)) []"
11,200,7.116625,-0.565886649314434,0.977801333250558
11,200,7.11665,-0.568560219415308,0.977251389684652
11,200,7.116675,-0.571306744807205,0.976679165472404
11,200,7.1167,-0.574129211325741,0.97608344334251
11,200,7.116725,-0.577030767474297,0.975462922419535
11,200,7.11675,-0.580014735467407,0.974816211311565
11,200,7.116775,-0.583084623169896,0.974141820530069
11,200,7.1168,-0.586244137012676,0.973438154168977
11,200,7.116825,-0.589497195983353,0.972703500759006
11,200,7.11685,-0.592847946789218,0.971936023205268
11,200,7.116875,-0.5963007803092,0.971133747702601
11,200,7.1169,-0.599860349462357,0.970294551509949
11,200,7.116925,-0.603531588627738,0.969416149451268
11,200,7.11695,-0.60731973477828,0.968496078990132
11,200,7.116975,-0.611230350497192,0.967531683707786
11,200,7.117,-0.615269349070775,0.966520094990107
11,200,7.117025,-0.619443021874935,0.965458211702183
11,200,7.11705,-0.623758068290048,0.964342677600756
11,200,7.117075,-0.628221628417477,0.963169856197258
11,200,7.1171,-0.632841318891875,0.961935802746676
11,200,7.117125,-0.637625272125841,0.96063623298935
11,200,7.11715,-0.642582179360737,0.959266488220091
11,200,7.117175,-0.6477213379382,0.957821496198298
11,200,7.1172,-0.653052703265683,0.95629572733911
11,200,7.117225,-0.658586945997545,0.954683145545168
11,200,7.11725,-0.664335515022348,0.952977152941289
11,200,7.117275,-0.670310706909677,0.951170527665723
11,200,7.1173,-0.676525742565138,0.949255353738324
11,200,7.117325,-0.682994851912183,0.947222941882058
11,200,7.11735,-0.689733367533148,0.945063739996449
11,200,7.117375,-0.696757828310227,0.942767231780809
11,200,7.1174,-0.704086094216104,0.940321821775409
11,200,7.117425,-0.71173747356231,0.93771470481048
11,200,7.11745,-0.71973286413696,0.93493171754672
11,200,7.117475,-0.728094909832842,0.931957169425475
11,200,7.1175,-0.736848174537849,0.928773649929098
11,200,7.117525,-0.746019335218841,0.925361808579905
11,200,7.11755,-0.755637396329453,0.921700103553927
11,200,7.117575,-0.765733927820674,0.917764514178031
11,200,7.1176,-0.776343329200165,0.913528211884901
11,200,7.117625,-0.787503122196716,0.908961183442334
11,200,7.11765,-0.799254274629338,0.904029799456713
11,200,7.117675,-0.811641558051521,0.898696320282413
11,200,7.1177,-0.824713941519461,0.892918330616766
11,200,7.117725,-0.838525023406165,0.88664809326506
11,200,7.11775,-0.853133502421688,0.879831811941635
11,200,7.117775,-0.868603687730808,0.872408792710542
11,200,7.1178,-0.885006046174793,0.864310493981517
11,200,7.117825,-0.902417781703633,0.855459456302455
11,200,7.11785,-0.920923437989488,0.845768106024567
11,200,7.117875,-0.94061550929404,0.835137432081861
11,200,7.1179,-0.961595036348078,0.823455543774699
11,200,7.117925,-0.983972152723535,0.810596131012217
11,200,7.11795,-1.0078665317359,0.796416869175841
11,200,7.117975,-1.03340766359019,0.780757841127798
11,200,7.118,-1.0607348660375,0.763440092298039
11,200,7.118025,-1.08999689837941,0.744264494997847
11,200,7.11805,-1.1213510080906,0.723011178759593
11,200,7.118075,-1.15496119235434,0.699439887304888
11,200,7.1181,-1.19099540685756,0.67329174895495
11,200,7.118125,-1.2296214083465,0.644293088565792
11,200,7.11815,-1.27100088860762,0.612162046050239
11,200,7.118175,-1.31528156689275,0.576618860726559
11,200,7.1182,-1.36258698512958,0.537400668148829
11,200,7.118225,-1.4130039337908,0.494281443349085
11,200,7.11825,-1.46656776434974,0.447097198436267
11,200,7.118275,-1.52324634008612,0.395775601202848
11,200,7.1183,-1.58292402217239,0.340367797653536
11,200,7.118325,-1.64538778910685,0.281078536189566
11,200,7.11835,-1.71031815340441,0.218289100052602
11,200,7.118375,-1.77728768385667,0.15256671597688
11,200,7.1184,-1.84576924956714,0.0846547757216623
11,200,7.118425,-1.9151473888167,0.0154408663647947
11,200,7.11845,1.15679043819815,0.0540959755569056
11,200,7.118475,1.08757637551505,0.122952347669623
11,200,7.1185,1.01942988948446,0.190171600818257
11,200,7.118525,0.952940514555864,0.254907541373052
11,200,7.11855,0.888610861874385,0.316471320704735
11,200,7.118575,0.82684082254302,0.374356516550142
11,200,7.1186,0.767921870426614,0.428242441236925
11,200,7.118625,0.712040745429283,0.477979709623953
11,200,7.11865,0.659290047691803,0.523564166620524
11,200,7.118675,0.609682905923682,0.565105424661248
11,200,7.1187,0.563169173457811,0.602795108383308
11,200,7.118725,0.519651231300496,0.636878210034772
11,200,7.11875,0.478998178589352,0.667629319222176
11,200,7.118775,0.44105780290756,0.695334222155685
11,200,7.1188,0.405666174866562,0.720276550140399
11,200,7.118825,0.372654998962466,0.74272873536883
11,200,7.11885,0.341857004844248,0.76294639222823
11,200,7.118875,0.313109719581444,0.781165273224221
11,200,7.1189,0.286257958462676,0.797600064487592
11,200,7.118925,0.261155336928711,0.812444430201415
11,200,7.11895,0.237665058451056,0.825871855792233
11,200,7.118975,0.215660183414876,0.838036961424029
11,200,7.119,0.195023538592164,0.849077055221588
11,200,7.119025,0.175647388045623,0.859113770545628
11,200,7.11905,0.157432954693786,0.868254686830875
11,200,7.119075,0.140289857064156,0.87659487275161
11,200,7.1191,0.124135506742056,0.884218317685124
11,200,7.119125,0.10889449779276,0.891199235683672
11,200,7.11915,0.0944980089841485,0.897603237977671
11,200,7.119175,0.080883232002585,0.903488377387807
11,200,7.1192,0.0679928334915599,0.908906072262829
11,200,7.119225,0.0557744549275757,0.913901919781045
11,200,7.11925,0.044180251790547,0.918516409309321
11,200,7.119275,0.0331664717256552,0.922785546561552
11,200,7.1193,0.0226930703192221,0.926741398817519
11,200,7.119325,0.012723362419657,0.930412570731207
11,200,7.11935,0.00322370657737376,0.933824619384146
11,200,7.119375,-0.00583677997294579,0.937000416333618
11,200,7.1194,-0.0144864784010138,0.939960463528945
11,200,7.119425,-0.0227514999645319,0.942723169133665
11,200,7.11945,-0.0306558946923673,0.945305088535195
11,200,7.119475,-0.0382218393156266,0.947721135141205
11,200,7.1195,-0.0454698065141432,0.949984764953003
11,200,7.119525,-0.0524187173819809,0.952108138376576
11,200,7.11955,-0.0590860788285447,0.954102262261085
11,200,7.119575,-0.0654881074735657,0.955977114751225
11,200,7.1196,-0.0716398414432622,0.957741755189413
11,200,7.119625,-0.0775552413153192,0.959404420995147
11,200,7.11965,-0.0832472813523802,0.960972613193615
11,200,7.119675,-0.0887280320258658,0.962453172034299
11,200,7.1197,-0.0940087347298713,0.963852343947602
11,200,7.119725,-0.0990998694951438,0.965175840922111
11,200,7.11975,-0.104011216411962,0.966428893237168
11,200,7.119775,-0.108751911412152,0.967616296366486
11,200,7.1198,-0.113330496972188,0.968742452756763
11,200,7.119825,-0.117754968252609,0.969811409097101
11,200,7.11985,-0.122032815126816,0.970826889613725
11,200,7.119875,-0.126171060503319,0.971792325856038
11,200,7.1199,-0.130176295309326,0.972710883382486
11,200,7.119925,-0.134054710453981,0.973585485700901
11,200,7.11995,-0.137812126067405,0.97441883577644
11,200,7.119975,-0.141454018271655,0.975213435379593
11,200,7.12,-0.144985543716856,0.975971602514278
11,200,7.120025,-0.148411562094218,0.976695487137568
11,200,7.12005,-0.151736656810049,0.977387085356047
11,200,7.120075,-0.154965153992195,0.978048252263049
11,200,7.1201,-0.158101139978241,0.978680713560863
11,200,7.120125,-0.161148477422984,0.979286076095836
11,200,7.12015,-0.164110820148604,0.979865837419515
11,200,7.120175,-0.166991626847052,0.980421394475738
11,200,7.1202,-0.16979417373604,0.980954051502869
11,200,7.120225,-0.17252156625868,0.981465027230057
11,200,7.12025,-0.175176749907695,0.981955461437669
11,200,7.120275,-0.177762520249613,0.982426420944754
11,200,7.1203,-0.180281532215589,0.982878905079285
11,200,7.120325,-0.18273630871884,0.983313850680907
11,200,7.12035,-0.185129248656426,0.983732136681194
11,200,7.120375,-0.187462634341313,0.984134588300583
11,200,7.1204,-0.189738638415471,0.984521980898652
11,200,7.120425,-0.191959330281663,0.984895043509129
11,200,7.12045,-0.194126682093865,0.985254462088822
11,200,7.120475,-0.196242574340672,0.985600882506352
11,200,7.1205,-0.198308801051606,0.985934913293757
11,200,7.120525,-0.20032707465787,0.986257128182447
11,200,7.12055,-0.202299030531527,0.98656806844207
11,200,7.120575,-0.204226231228584,0.986868245039679
11,200,7.1206,-0.206110170458074,0.987158140634657
11,200,7.120625,-0.207952276795611,0.987438211423146
11,200,7.12065,-0.209753917162961,0.987708888845145
11,200,7.120675,-0.21151640008828,0.987970581165404
11,200,7.1207,-0.213240978763654,0.988223674938713
11,200,7.120725,-0.214928853914609,0.988468536369112
11,200,7.12075,-0.216581176493732,0.988705512571493
11,200,7.120775,-0.218199050212285,0.988934932743675
11,200,7.1208,-0.219783533919775,0.989157109255932
11,200,7.120825,-0.221335643842114,0.989372338664523
11,200,7.12085,-0.222856355688962,0.989580902655324
11,200,7.120875,-0.224346606637117,0.989783068922704
11,200,7.1209,-0.225807297200463,0.989979091988958
11,200,7.120925,-0.227239292992224,0.990169213968573
11,200,7.12095,-0.228643426387593,0.99035366528164
11,200,7.120975,-0.23002049809313,0.990532665320195
11,200,7.121,-0.231371278627951,0.990706423070895
11,200,7.121025,-0.232696509723792,0.990875137697372
11,200,7.12105,-0.233996905648233,0.991038999085162
11,200,7.121075,-0.235273154455966,0.991198188351865
11,200,7.1211,-0.236525919172999,0.991352878325129
11,200,7.121125,-0.23775583891709,0.991503233990614
11,200,7.12115,-0.23896352995953,0.991649412912211
11,200,7.121175,-0.240149586730867,0.991791565626344
11,200,7.1212,-0.24131458277413,0.99192983601216
11,200,7.121225,-0.242459071649605,0.992064361639398
11,200,7.12125,-0.243583587791934,0.99219527409519
11,200,7.121275,-0.244688647325099,0.992322699291552
11,200,7.1213,-0.245774748835454,0.99244675775461
11,200,7.121325,-0.246842374106603,0.992567564896903
11,200,7.12135,-0.247891988817367,0.992685231273807
11,200,7.121375,-0.248924043205822,0.9927998628252
11,200,7.1214,-0.249938972700786,0.992911561103277
11,200,7.121425,-0.250937198522794,0.993020423487428
11,200,7.12145,-0.251919128256061,0.993126543386994
11,200,7.121475,-0.252885156393202,0.993230010432674
11,200,7.1215,-0.25383566485421,0.99333091065732
11,200,7.121525,-0.254771023481103,0.993429326666777
11,200,7.12155,-0.255691590509379,0.993525337801353
11,200,7.121575,-0.256597713017989,0.993619020288582
11,200,7.1216,-0.257489727357969,0.993710447387669
11,200,7.121625,-0.258367959562259,0.993799689526297
11,200,7.12165,-0.259232725736611,0.993886814430129
11,200,7.121675,-0.260084332432849,0.993971887245481
11,200,7.1217,-0.260923077005915,0.994054970655615
11,200,7.121725,-0.261749247954458,0.99413612499094
11,200,7.12175,-0.262563125247021,0.994215408333565
11,200,7.121775,-0.263364980633636,0.994292876616484
11,200,7.1218,-0.264155077944045,0.994368583717719
11,200,7.121825,-0.264933673373235,0.99444258154973
11,200,7.12185,-0.265701015754327,0.994514920144291
11,200,7.121875,-0.266457346820253,0.994585647733184
11,200,7.1219,-0.267202901454318,0.99465481082489
11,200,7.121925,-0.267937907930155,0.994722454277502
11,200,7.12195,-0.26866258814198,0.994788621368103
11,200,7.121975,-0.269377157824786,0.994853353858741
11,200,7.122,-0.270081826766082,0.994916692059267
11,200,7.122025,-0.270776799008683,0.994978674887154
11,200,7.12205,-0.27146227304533,0.995039339924464
11,200,7.122075,-0.272138442005609,0.995098723472148
11,200,7.1221,-0.272805493835088,0.995156860601765
11,200,7.122125,-0.273463611467712,0.995213785204832
11,200,7.12215,-0.274112972991105,0.995269530039854
11,200,7.122175,-0.274753751805521,0.99532412677721
11,200,7.1222,-0.275386116776723,0.995377606041995
11,200,7.122225,-0.276010232382572,0.995429997454886
11,200,7.12225,-0.276626258854285,0.995481329671184
11,200,7.122275,-0.277234352312299,0.995531630418113
11,200,7.1223,-0.277834664896722,0.995580926530433
11,200,7.122325,-0.278427344893167,0.995629243984496
11,200,7.12235,-0.279012536853594,0.995676607930785
11,200,7.122375,-0.279590381712768,0.995723042725041
11,200,7.1224,-0.28016101690045,0.995768571958034
11,200,7.122425,-0.280724576449254,0.995813218484032
11,200,7.12245,-0.281281191098953,0.995857004448087
11,200,7.122475,-0.281830988396383,0.995899951312092
11,200,7.1225,-0.282374092792292,0.995942079879786
11,200,7.122525,-0.282910625734372,0.995983410320681
11,200,7.12255,-0.283440705757075,0.996023962192977
11,200,7.122575,-0.283964448568347,0.996063754465547
11,200,7.1226,-0.284481967132965,0.996102805538971
11,200,7.122625,-0.284993371753295,0.99614113326574
11,200,7.12265,-0.285498770147002,0.996178754969605
11,200,7.122675,-0.285998267522147,0.996215687464148
11,200,7.1227,-0.286491966649797,0.996251947070609
11,200,7.122725,-0.286979967933789,0.996287549634959
11,200,7.12275,-0.287462369478506,0.996322510544333
11,200,7.122775,-0.287939267154127,0.996356844742779
11,200,7.1228,-0.288410754659715,0.996390566746385
11,200,7.122825,-0.288876923584251,0.996423690657824
11,200,7.12285,-0.28933786346549,0.99645623018031
11,200,7.122875,-0.289793661846973,0.996488198631018
11,200,7.1229,-0.290244404333089,0.996519608953982
11,200,7.122925,-0.290690174642408,0.996550473732502
11,200,7.12295,-0.291131054659235,0.996580805201063
11,200,7.122975,-0.291567124483367,0.996610615256803
11,200,7.123,-0.291998462478394,0.996639915470547
