"G_CP [um]","L_CP [um]","Freq [GHz]","mag(S(2,1)) []","ang_rad(S(2,1)) []"
6,200,7.1,0.989895950112883,-0.515493017508529
6,200,7.1000175,0.989794894424279,-0.516234193889028
6,200,7.100035,0.989692259387894,-0.516982905672158
6,200,7.1000525,0.98958801244602,-0.517739267655578
6,200,7.10007,0.989482120205859,-0.518503396963162
6,200,7.1000875,0.989374548413948,-0.519275413103328
6,200,7.100105,0.989265261929592,-0.520055438029719
6,200,7.1001225,0.989154224697362,-0.520843596203565
6,200,7.10014,0.989041399718592,-0.521640014658033
6,200,7.1001575,0.988926749021872,-0.522444823064317
6,200,7.100175,0.988810233632467,-0.523258153799786
6,200,7.1001925,0.988691813540559,-0.524080142018613
6,200,7.10021,0.988571447668353,-0.524910925724371
6,200,7.1002275,0.988449093836037,-0.525750645844456
6,200,7.100245,0.988324708726354,-0.526599446307637
6,200,7.1002625,0.988198247847933,-0.527457474123511
6,200,7.10028,0.988069665497191,-0.528324879464836
6,200,7.1002975,0.98793891471888,-0.529201815751934
6,200,7.100315,0.987805947265041,-0.530088439740463
6,200,7.1003325,0.987670713552472,-0.530984911611423
6,200,7.10035,0.987533162618467,-0.531891395064833
6,200,7.1003675,0.987393242075009,-0.532808057415318
6,200,7.100385,0.98725089806103,-0.533735069691916
6,200,7.1004025,0.987106075192907,-0.534672606740555
6,200,7.10042,0.986958716512962,-0.535620847330279
6,200,7.1004375,0.986808763436029,-0.536579974262405
6,200,7.100455,0.9866561556938,-0.537550174484048
6,200,7.1004725,0.986500831277049,-0.538531639204838
6,200,7.10049,0.986342726375463,-0.53952456401815
6,200,7.1005075,0.986181775315145,-0.540529149025852
6,200,7.100525,0.98601791049354,-0.541545598967662
6,200,7.1005425,0.985851062311738,-0.542574123354781
6,200,7.10056,0.985681159104014,-0.543614936608189
6,200,7.1005775,0.985508127064414,-0.544668258202033
6,200,7.100595,0.985331890170453,-0.545734312811158
6,200,7.1006125,0.985152370103528,-0.546813330464595
6,200,7.10063,0.984969486166073,-0.547905546703953
6,200,7.1006475,0.984783155195138,-0.549011202748116
6,200,7.100665,0.984593291472508,-0.550130545662619
6,200,7.1006825,0.984399806630827,-0.55126382853618
6,200,7.1007,0.98420260955585,-0.552411310662814
6,200,7.1007175,0.984001606284383,-0.553573257731182
6,200,7.100735,0.983796699897943,-0.554749942020132
6,200,7.1007525,0.983587790411731,-0.555941642601795
6,200,7.10077,0.983374774658809,-0.557148645551857
6,200,7.1007875,0.983157546169071,-0.558371244168304
6,200,7.100805,0.982935995043089,-0.559609739197066
6,200,7.1008225,0.98271000782019,-0.560864439067012
6,200,7.10084,0.982479467340711,-0.562135660133429
6,200,7.1008575,0.982244252601968,-0.5634237269312
6,200,7.100875,0.982004238607967,-0.564728972436241
6,200,7.1008925,0.981759296212008,-0.5660517383385
6,200,7.10091,0.981509291952292,-0.567392375324229
6,200,7.1009275,0.981254087879792,-0.568751243370295
6,200,7.100945,0.980993541378397,-0.570128712048511
6,200,7.1009625,0.980727504976513,-0.571525160842864
6,200,7.10098,0.980455826149896,-0.572940979478902
6,200,7.1009975,0.980178347115161,-0.57437656826636
6,200,7.101015,0.97989490461367,-0.575832338454557
6,200,7.1010325,0.979605329684905,-0.577308712603073
6,200,7.10105,0.979309447429178,-0.578806124966327
6,200,7.1010675,0.979007076758644,-0.580325021894892
6,200,7.101085,0.978698030136551,-0.581865862251553
6,200,7.1011025,0.978382113303527,-0.583429117845514
6,200,7.10112,0.978059124990445,-0.585015273884258
6,200,7.1011375,0.977728856617216,-0.586624829443512
6,200,7.101155,0.977391091976337,-0.588258297958058
6,200,7.1011725,0.977045606901018,-0.589916207730936
6,200,7.10119,0.97669216891609,-0.591599102466533
6,200,7.1012075,0.976330536871715,-0.593307541823886
6,200,7.101225,0.975960460557828,-0.595042101996172
6,200,7.1012425,0.975581680299443,-0.596803376312028
6,200,7.10126,0.97519392653057,-0.598591975864923
6,200,7.1012775,0.974796919346087,-0.600408530169327
6,200,7.101295,0.97439036803015,-0.602253687845505
6,200,7.1013125,0.973973970559999,-0.604128117333241
6,200,7.10133,0.973547413083068,-0.606032507638833
6,200,7.1013475,0.973110369366461,-0.607967569114044
6,200,7.101365,0.972662500216668,-0.60993403427063
6,200,7.1013825,0.972203452868184,-0.611932658630311
6,200,7.1014,0.97173286033863,-0.613964221614097
6,200,7.1014175,0.971250340748526,-0.616029527472188
6,200,7.101435,0.970755496603708,-0.618129406255724
6,200,7.1014525,0.970247914037889,-0.620264714833425
6,200,7.10147,0.969727162012838,-0.622436337955496
6,200,7.1014875,0.969192791473704,-0.624645189366618
6,200,7.101505,0.968644334456183,-0.626892212972425
6,200,7.1015225,0.968081303143385,-0.629178384058548
6,200,7.10154,0.967503188868054,-0.631504710569726
6,200,7.1015575,0.966909461057537,-0.633872234448276
6,200,7.101575,0.966299566117113,-0.636282033038151
6,200,7.1015925,0.965672926248255,-0.638735220555414
6,200,7.10161,0.965028938197282,-0.641232949630181
6,200,7.1016275,0.96436697192942,-0.643776412925221
6,200,7.101645,0.963686369224297,-0.646366844831722
6,200,7.1016625,0.962986442186324,-0.649005523251431
6,200,7.10168,0.962266471665882,-0.651693771463762
6,200,7.1016975,0.961525705583503,-0.654432960089419
6,200,7.101715,0.960763357152,-0.657224509149926
6,200,7.1017325,0.959978602988061,-0.660069890234196
6,200,7.10175,0.959170581107945,-0.662970628769938
6,200,7.1017675,0.958338388796396,-0.665928306416275
6,200,7.101785,0.957481080342586,-0.668944563574984
6,200,7.1018025,0.956597664631954,-0.672021102033587
6,200,7.10182,0.955687102585128,-0.675159687743437
6,200,7.1018375,0.954748304432499,-0.678362153742439
6,200,7.101855,0.953780126812494,-0.681630403231932
6,200,7.1018725,0.952781369681646,-0.684966412814119
6,200,7.10189,0.951750773023352,-0.68837223589814
6,200,7.1019075,0.950687013339063,-0.691850006290328
6,200,7.101925,0.949588699908536,-0.695401941971481
6,200,7.1019425,0.948454370800341,-0.69903034907861
6,200,7.10196,0.94728248861636,-0.702737626096595
6,200,7.1019775,0.946071435948928,-0.706526268277967
6,200,7.101995,0.944819510531393,-0.710398872298009
6,200,7.1020125,0.943524920057599,-0.714358141164438
6,200,7.10203,0.942185776648367,-0.718406889388662
6,200,7.1020475,0.940800090936542,-0.722548048440422
6,200,7.102065,0.939365765743608,-0.726784672497787
6,200,7.1020825,0.937880589317126,-0.73111994451048
6,200,7.1021,0.936342228097444,-0.735557182590448
6,200,7.1021175,0.934748218976803,-0.740099846753349
6,200,7.102135,0.933095961015133,-0.744751546023896
6,200,7.1021525,0.931382706570911,-0.749516045928256
6,200,7.10217,0.929605551803993,-0.754397276392818
6,200,7.1021875,0.927761426505303,-0.759399340066673
6,200,7.102205,0.925847083201414,-0.764526521095469
6,200,7.1022225,0.923859085483414,-0.769783294361529
6,200,7.10224,0.921793795500636,-0.775174335219779
6,200,7.1022575,0.919647360563176,-0.78070452974055
6,200,7.102275,0.917415698783447,-0.786378985495897
6,200,7.1022925,0.915094483694797,-0.792203042895821
6,200,7.10231,0.91267912776884,-0.798182287111565
6,200,7.1023275,0.910164764763279,-0.804322560587514
6,200,7.102345,0.907546230813785,-0.810629976177086
6,200,7.1023625,0.904818044191091,-0.817110930908656
6,200,7.10238,0.901974383634757,-0.823772120400533
6,200,7.1023975,0.899009065178832,-0.8306205539247
6,200,7.102415,0.895915517372695,-0.837663570138187
6,200,7.1024325,0.892686754810397,-0.844908853468517
6,200,7.10245,0.889315349873865,-0.852364451151363
6,200,7.1024675,0.88579340260383,-0.860038790894384
6,200,7.102485,0.882112508608418,-0.867940699147515
6,200,7.1025025,0.878263724935261,-0.876079419925535
6,200,7.10252,0.874237533834054,-0.884464634131678
6,200,7.1025375,0.870023804359265,-0.893106479292372
6,200,7.102555,0.865611751774189,-0.90201556960592
6,200,7.1025725,0.86098989474881,-0.911203016166969
6,200,7.10259,0.856146010371113,-0.92068044720736
6,200,7.1026075,0.851067087044814,-0.930460028131764
6,200,7.102625,0.845739275384781,-0.940554481110546
6,200,7.1026425,0.84014783730092,-0.950977103912033
6,200,7.10266,0.834277093535356,-0.961741787608994
6,200,7.1026775,0.828110370031463,-0.972863032698093
6,200,7.102695,0.821629943615126,-0.984355963125153
6,200,7.1027125,0.814816987642122,-0.996236337566149
6,200,7.10273,0.80765151842628,-1.008520557236
6,200,7.1027475,0.800112343480708,-1.02122566936031
6,200,7.102765,0.792177012867104,-1.03436936528487
6,200,7.1027825,0.783821775214468,-1.04796997208602
6,200,7.1028,0.775021540342559,-1.06204643631518
6,200,7.1028175,0.765749850786951,-1.07661829837221
6,200,7.102835,0.755978864998368,-1.09170565574841
6,200,7.1028525,0.745679355456565,-1.10732911321786
6,200,7.10287,0.734820725514116,-1.12350971779625
6,200,7.1028875,0.723371049366893,-1.14026887609284
6,200,7.102905,0.711297140201652,-1.15762825144003
6,200,7.1029225,0.698564652176538,-1.17560963806434
6,200,7.10294,0.685138222572039,-1.19423480935193
6,200,7.1029575,0.67098166098533,-1.21352533725535
6,200,7.102975,0.656058192960638,-1.23350237984496
6,200,7.1029925,0.640330765697519,-1.25418643422451
6,200,7.10301,0.62376242354809,-1.27559705229734
6,200,7.1030275,0.606316760658685,-1.29775251742194
6,200,7.103045,0.587958457300152,-1.32066948075619
6,200,7.1030625,0.568653904936654,-1.34436255722582
6,200,7.10308,0.548371922902822,-1.36884388242718
6,200,7.1030975,0.52708456637678,-1.39412263365854
6,200,7.103115,0.504768021271197,-1.42020452039234
6,200,7.1031325,0.48140357637555,-1.44709125219905
6,200,7.10315,0.456978656936147,-1.47477999493271
6,200,7.1031675,0.431487896670461,-1.50326282918952
6,200,7.103185,0.404934217520169,-1.53252622818316
6,200,7.1032025,0.3773298784962,-1.56255057526621
