"G_CP [um]","L_CP [um]","Freq [GHz]","ang_rad(S(2,1)) []","mag(S(2,1)) []"
26,200,7.1061,-0.528831379287411,0.980654988044742
26,200,7.1061125,-0.530234909595222,0.980384345739686
26,200,7.106125,-0.53166294909807,0.98010699490165
26,200,7.1061375,-0.533116139769954,0.979822707116612
26,200,7.10615,-0.534595145983794,0.979531244119161
26,200,7.1061625,-0.53610065548884,0.979232357278529
26,200,7.106175,-0.537633380435489,0.978925787053931
26,200,7.1061875,-0.53919405845676,0.978611262415817
26,200,7.1062,-0.540783453805312,0.978288500231509
26,200,7.1062125,-0.54240235855147,0.977957204612307
26,200,7.106225,-0.544051593847156,0.977617066219081
26,200,7.1062375,-0.545732011256135,0.977267761524062
26,200,7.10625,-0.547444494159447,0.976908952024714
26,200,7.1062625,-0.549189959237179,0.976540283406901
26,200,7.106275,-0.550969358031928,0.976161384653493
26,200,7.1062875,-0.552783678602666,0.975771867093579
26,200,7.1063,-0.554633947269184,0.975371323389068
26,200,7.1063125,-0.556521230458843,0.974959326452621
26,200,7.106325,-0.55844663665834,0.974535428292549
26,200,7.1063375,-0.560411318477872,0.974099158778926
26,200,7.10635,-0.562416474839765,0.97365002432377
26,200,7.1063625,-0.564463353291897,0.973187506470316
26,200,7.106375,-0.566553252463353,0.972711060382145
26,200,7.1063875,-0.568687524665487,0.972220113225655
26,200,7.1064,-0.570867578650819,0.971714062436663
26,200,7.1064125,-0.573094882542575,0.971192273861302
26,200,7.106425,-0.575370966943639,0.970654079761607
26,200,7.1064375,-0.577697428240573,0.97009877667381
26,200,7.10645,-0.580075932115323,0.969525623107368
26,200,7.1064625,-0.582508217278739,0.96893383707137
26,200,7.106475,-0.584996099446351,0.968322593412613
26,200,7.1064875,-0.587541475566912,0.967691020950741
26,200,7.1065,-0.59014632833229,0.967038199390498
26,200,7.1065125,-0.592812730980157,0.966363155993737
26,200,7.106525,-0.595542852417299,0.965664861988475
26,200,7.1065375,-0.598338962688967,0.96494222869115
26,200,7.10655,-0.601203438814852,0.96419410331764
26,200,7.1065625,-0.604138771028299,0.963419264452475
26,200,7.106575,-0.607147569443081,0.962616417146524
26,200,7.1065875,-0.610232571185124,0.961784187607679
26,200,7.1066,-0.613396648028403,0.9609211174455
26,200,7.1066125,-0.616642814568397,0.960025657429424
26,200,7.106625,-0.619974236985752,0.959096160711336
26,200,7.1066375,-0.623394242441168,0.958130875462571
26,200,7.10665,-0.626906329154538,0.957127936867822
26,200,7.1066625,-0.63051417723173,0.956085358410472
26,200,7.106675,-0.634221660290219,0.955001022381989
26,200,7.1066875,-0.63803285796248,0.953872669533941
26,200,7.1067,-0.641952069343186,0.952697887787895
26,200,7.1067125,-0.645983827461855,0.951474099906315
26,200,7.106725,-0.650132914878122,0.950198550014365
26,200,7.1067375,-0.654404380479921,0.948868288857549
26,200,7.10675,-0.658803557609262,0.947480157655899
26,200,7.1067625,-0.663336083614474,0.94603077041104
26,200,7.106775,-0.66800792096244,0.944516494497588
26,200,7.1067875,-0.672825380055051,0.942933429351521
26,200,7.1068,-0.677795143883155,0.941277383053792
26,200,7.1068125,-0.682924294704773,0.939543846570508
26,200,7.106825,-0.68822034290817,0.937727965396956
26,200,7.1068375,-0.693691258264601,0.935824508312853
26,200,7.10685,-0.699345503791709,0.933827832922446
26,200,7.1068625,-0.70519207244245,0.93173184762268
26,200,7.106875,-0.711240526893202,0.92952996958639
26,200,7.1068875,-0.71750104269037,0.927215078311835
26,200,7.1069,-0.723984455060175,0.924779464227777
26,200,7.1069125,-0.730702309707795,0.922214771784135
26,200,7.106925,-0.737666917937573,0.919511936398753
26,200,7.1069375,-0.744891416482974,0.916661114544904
26,200,7.10695,-0.752389832424823,0.913651606196484
26,200,7.1069625,-0.760177153622545,0.910471768750001
26,200,7.106975,-0.768269405102109,0.907108921447105
26,200,7.1069875,-0.776683731836757,0.903549239227727
26,200,7.107,-0.785438488405071,0.89977763481841
26,200,7.1070125,-0.794553335972578,0.89577762776299
26,200,7.107025,-0.804049347047369,0.891531198979762
26,200,7.1070375,-0.813949118444351,0.88701862930978
26,200,7.10705,-0.824276892788435,0.882218320437527
26,200,7.1070625,-0.835058688858172,0.877106596452455
26,200,7.107075,-0.846322440871622,0.871657484293555
26,200,7.1070875,-0.858098146664298,0.865842471294282
26,200,7.1071,-0.870418024438275,0.859630238111133
26,200,7.1071125,-0.883316677341576,0.852986365516591
26,200,7.107125,-0.896831264684534,0.845873013839866
26,200,7.1071375,-0.911001677935583,0.838248574372531
26,200,7.10715,-0.925870718703208,0.830067292913686
26,200,7.1071625,-0.941484274866525,0.821278866795757
26,200,7.107175,-0.957891489496352,0.811828018495585
26,200,7.1071875,-0.975144915351359,0.801654051350957
26,200,7.1072,-0.993300645492401,0.790690396142523
26,200,7.1072125,-1.01241840748333,0.778864161817171
26,200,7.107225,-1.03256160529356,0.766095709330227
26,200,7.1072375,-1.05379728851881,0.752298275241892
26,200,7.10725,-1.07619602354674,0.737377681229493
26,200,7.1072625,-1.09983163541074,0.72123217759057
26,200,7.107275,-1.12478078239858,0.703752483315449
26,200,7.1072875,-1.15112231862152,0.684822102114083
26,200,7.1073,-1.17893639271257,0.664318012764726
26,200,7.1073125,-1.20830322488796,0.642111851892576
26,200,7.107325,-1.2393015008999,0.618071725779051
26,200,7.1073375,-1.27200632161529,0.592064801691093
26,200,7.10735,-1.30648665409656,0.563960832862951
26,200,7.1073625,-1.34280224659698,0.533636757907112
26,200,7.107375,-1.38099999986021,0.50098247558286
26,200,7.1073875,-1.42110983365768,0.465907819602125
26,200,7.1074,-1.46314015247504,0.428350636800181
26,200,7.1074125,-1.50707309823943,0.388285700224606
26,200,7.107425,-1.55285987510533,0.34573397234732
26,200,7.1074375,-1.60041653239404,0.300771491147946
26,200,7.10745,-1.64962067932206,0.253536922445725
26,200,7.1074625,-1.70030965968499,0.204236662909012
26,200,7.107475,-1.75228073209085,0.153146356989353
26,200,7.1074875,-1.80529390401725,0.100607870530723
26,200,7.1075,-1.85908023264873,0.0470211724795401
26,200,7.1075125,1.22839327123775,0.00716881114665255
26,200,7.107525,1.17389932020217,0.061489583497498
26,200,7.1075375,1.11966443734577,0.115461233350435
26,200,7.10755,1.06591666749673,0.168617407688303
26,200,7.1075625,1.01295144328529,0.220524998080998
26,200,7.107575,0.961040399732621,0.270800656266544
26,200,7.1075875,0.910422356051072,0.31912278889919
26,200,7.1076,0.861298232633631,0.365238391475996
26,200,7.1076125,0.813828694135924,0.408964800984452
26,200,7.107625,0.768134154062735,0.450187033310337
26,200,7.1076375,0.724296707778488,0.488851740937317
26,200,7.10765,0.682363485005705,0.524958963481886
26,200,7.1076625,0.642350903926469,0.558552787113737
26,200,7.107675,0.60424935993264,0.589711843933589
26,200,7.1076875,0.568027968897375,0.618540338759417
26,200,7.1077,0.533639085238271,0.645160043764486
26,200,7.1077125,0.501022411980298,0.669703486663643
26,200,7.107725,0.47010860246596,0.692308392895704
26,200,7.1077375,0.440822317819988,0.713113328183284
26,200,7.10775,0.413084749590536,0.732254419573616
26,200,7.1077625,0.386815646279163,0.749862999986753
26,200,7.107775,0.36193489854343,0.766064013393489
26,200,7.1077875,0.3383637443822,0.780975025720071
26,200,7.1078,0.316025655738825,0.794705703292394
26,200,7.1078125,0.294846964036107,0.807357641129981
26,200,7.107825,0.274757276052296,0.819024444392838
26,200,7.1078375,0.255689724708584,0.829791985759173
26,200,7.10785,0.237581092209263,0.839738778751243
26,200,7.1078625,0.220371836584457,0.848936421376701
26,200,7.107875,0.204006046719647,0.857450076303825
26,200,7.1078875,0.188431345912473,0.86533896314555
26,200,7.1079,0.173598759829511,0.872656845668024
26,200,7.1079125,0.159462561034417,0.879452502396844
26,200,7.107925,0.145980099563027,0.885770173173974
26,200,7.1079375,0.133111626591189,0.891649977352436
26,200,7.10795,0.120820116451549,0.897128301507422
26,200,7.1079625,0.109071090844427,0.902238156091156
26,200,7.107975,0.0978324479056422,0.907009501555316
26,200,7.1079875,0.0870742979963448,0.911469545137862
26,200,7.108,0.0767688073906408,0.915643009961411
26,200,7.1080125,0.0668900505283519,0.919552378335955
26,200,7.108025,0.0574138711869668,0.923218111243125
26,200,7.1080375,0.0483177525918877,0.926658846017231
26,200,7.10805,0.0395806963469681,0.929891574164485
26,200,7.1080625,0.0311831099080451,0.932931801181006
26,200,7.108075,0.0231067022166659,0.935793690119705
26,200,7.1080875,0.0153343871099407,0.938490190508723
26,200,7.1081,0.00785019401907369,0.941033154117974
26,200,7.1081125,0.000639185519961468,0.943433438917076
26,200,7.108125,-0.00631261873337459,0.94570100245313
26,200,7.1081375,-0.0130183121602729,0.947844985760657
26,200,7.10815,-0.0194901658973404,0.949873788790226
26,200,7.1081625,-0.0257396883842687,0.951795138260507
26,200,7.108175,-0.0317776802570102,0.953616148725366
26,200,7.1081875,-0.0376142849309521,0.955343377576199
26,200,7.1082,-0.0432590352250571,0.956982874620416
26,200,7.1082125,-0.0487208963275441,0.958540226800752
26,200,7.108225,-0.0540083054195836,0.960020598569856
26,200,7.1082375,-0.0591292082216331,0.961428768370893
26,200,7.10825,-0.064091092708635,0.962769161626715
26,200,7.1082625,-0.0689010202457896,0.964045880603255
26,200,7.108275,-0.0735656543331816,0.965262731461449
26,200,7.1082875,-0.0780912871761961,0.966423248789953
26,200,7.1083,-0.0824838642460168,0.967530717870109
26,200,7.1083125,-0.0867490070009875,0.968588194902892
26,200,7.108325,-0.0908920339211974,0.96959852540197
26,200,7.1083375,-0.094917979984227,0.970564360932306
26,200,7.10835,-0.098831614719516,0.971488174359806
26,200,7.1083625,-0.102637458947132,0.972372273755194
26,200,7.108375,-0.106339800307709,0.973218815082665
26,200,7.1083875,-0.109942707686811,0.974029813791638
26,200,7.1084,-0.113450044609728,0.974807155413289
26,200,7.1084125,-0.116865481698899,0.975552605258421
26,200,7.108425,-0.120192508259651,0.976267817299045
26,200,7.1084375,-0.123434443062766,0.976954342309594
26,200,7.10845,-0.126594444393292,0.977613635337552
26,200,7.1084625,-0.129675519408601,0.978247062561759
26,200,7.108475,-0.13268053287208,0.978855907596773
26,200,7.1084875,-0.135612215299644,0.979441377290793
26,200,7.1085,-0.138473170566267,0.980004607062835
26,200,7.1085125,-0.14126588301613,0.980546665820473
26,200,7.108525,-0.143992724105147,0.981068560493111
26,200,7.1085375,-0.146655958619456,0.981571240215981
26,200,7.10855,-0.149257750494102,0.982055600193507
26,200,7.1085625,-0.151800168260039,0.98252248526921
26,200,7.108575,-0.154285190154685,0.982972693228483
26,200,7.1085875,-0.156714708907198,0.983406977854234
26,200,7.1086,-0.159090536234105,0.983826051758197
26,200,7.1086125,-0.161414407055243,0.984230589004456
26,200,7.108625,-0.163687983454951,0.984621227543168
26,200,7.1086375,-0.165912858406418,0.98499857146977
26,200,7.10865,-0.16809055927058,0.985363193122911
26,200,7.1086625,-0.170222551091179,0.98571563503494
26,200,7.108675,-0.172310239694042,0.98605641174564
26,200,7.1086875,-0.174354974606368,0.986386011490303
26,200,7.1087,-0.176358051809946,0.986704897772236
26,200,7.1087125,-0.178320716332211,0.987013510827398
26,200,7.108725,-0.180244164695451,0.987312268990999
26,200,7.1087375,-0.182129547224892,0.987601569972048
26,200,7.10875,-0.183977970227771,0.987881792043296
26,200,7.1087625,-0.185790498055062,0.988153295153335
26,200,7.108775,-0.18756815504507,0.988416421965383
26,200,7.1087875,-0.189311927366619,0.988671498829614
26,200,7.1088,-0.191022764758556,0.988918836692489
26,200,7.1088125,-0.192701582177081,0.989158731948322
26,200,7.108825,-0.194349261357242,0.98939146723734
26,200,7.1088375,-0.195966652289817,0.98961731219341
26,200,7.10885,-0.197554574622378,0.989836524145545
26,200,7.1088625,-0.199113818987372,0.990049348776094
26,200,7.108875,-0.200645148260586,0.990256020738559
26,200,7.1088875,-0.202149298758088,0.990456764238288
26,200,7.1089,-0.203626981368904,0.990651793577748
26,200,7.1089125,-0.205078882634263,0.990841313669709
26,200,7.108925,-0.206505665770364,0.991025520519672
26,200,7.1089375,-0.207907971641252,0.991204601680051
26,200,7.10895,-0.209286419684968,0.991378736677967
26,200,7.1089625,-0.210641608792197,0.99154809741801
26,200,7.108975,-0.211974118145159,0.991712848562197
26,200,7.1089875,-0.213284508013891,0.991873147887962
26,200,7.109,-0.214573320515249,0.992029146625986
26,200,7.1090125,-0.215841080336882,0.992180989779145
26,200,7.109025,-0.217088295425437,0.992328816423473
26,200,7.1090375,-0.218315457644442,0.992472759992662
26,200,7.10905,-0.219523043400383,0.992612948546769
26,200,7.1090625,-0.220711514240141,0.992749505026292
26,200,7.109075,-0.221881317422468,0.992882547492621
26,200,7.1090875,-0.223032886461204,0.993012189355287
26,200,7.1091,-0.224166641646429,0.993138539587355
26,200,7.1091125,-0.225282990540697,0.993261702929203
26,200,7.109125,-0.226382328453504,0.993381780081597
26,200,7.1091375,-0.227465038895893,0.9934988678888
26,200,7.10915,-0.228531494013802,0.993613059511999
26,200,7.1091625,-0.229582055002705,0.99372444459383
26,200,7.109175,-0.23061707250585,0.993833109414607
26,200,7.1091875,-0.231636886993004,0.99393913704037
26,200,7.1092,-0.2326418291255,0.994042607463694
26,200,7.1092125,-0.233632220104044,0.994143597737242
26,200,7.109225,-0.234608372002411,0.994242182100721
26,200,7.1092375,-0.235570588087994,0.994338432101619
26,200,7.10925,-0.236519163127421,0.994432416709841
26,200,7.1092625,-0.237454383681531,0.994524202426932
26,200,7.109275,-0.238376528386684,0.994613853389845
26,200,7.1092875,-0.239285868225092,0.99470143146973
26,200,7.1093,-0.240182666784907,0.994786996366077
26,200,7.1093125,-0.241067180508606,0.994870605696233
26,200,7.109325,-0.241939658932759,0.994952315080807
26,200,7.1093375,-0.24280034491734,0.995032178224975
26,200,7.10935,-0.243649474866111,0.99511024699599
26,200,7.1093625,-0.244487278939389,0.995186571497186
26,200,7.109375,-0.245313981256534,0.995261200138375
26,200,7.1093875,-0.246129800093087,0.995334179703251
26,200,7.1094,-0.24693494806818,0.995405555413513
26,200,7.1094125,-0.247729632325703,0.995475370990176
26,200,7.109425,-0.248514054709176,0.995543668712157
26,200,7.1094375,-0.249288411928498,0.995610489472118
26,200,7.10945,-0.250052895722004,0.99567587282995
26,200,7.1094625,-0.250807693011637,0.995739857063818
26,200,7.109475,-0.251552986052067,0.995802479218933
26,200,7.1094875,-0.252288952575599,0.995863775154312
26,200,7.1095,-0.253015765930021,0.995923779587341
26,200,7.1095125,-0.253733595213178,0.995982526136565
26,200,7.109525,-0.254442605401435,0.996040047362539
26,200,7.1095375,-0.255142957473664,0.996096374806941
26,200,7.10955,-0.255834808531802,0.996151539030108
26,200,7.1095625,-0.256518311915501,0.996205569646851
26,200,7.109575,-0.25719361731436,0.99625849536091
26,200,7.1095875,-0.257860870875024,0.996310343997851
26,200,7.1096,-0.258520215304856,0.996361142536648
26,200,7.1096125,-0.25917178997256,0.996410917139993
26,200,7.109625,-0.259815731004201,0.996459693183263
26,200,7.1096375,-0.260452171377264,0.996507495282429
26,200,7.10965,-0.261081241010415,0.99655434732073
26,200,7.1096625,-0.261703066850522,0.996600272474302
26,200,7.109675,-0.262317772957197,0.996645293236812
26,200,7.1096875,-0.262925480583653,0.996689431443035
26,200,7.1097,-0.263526308255722,0.996732708291573
26,200,7.1097125,-0.264120371847601,0.996775144366617
26,200,7.109725,-0.264707784655173,0.996816759658862
26,200,7.1097375,-0.26528865746757,0.996857573585652
26,200,7.10975,-0.265863098635221,0.996897605010258
26,200,7.1097625,-0.266431214136849,0.996936872260485
26,200,7.109775,-0.266993107643671,0.99697539314653
26,200,7.1097875,-0.267548880581332,0.997013184978136
26,200,7.1098,-0.268098632190653,0.997050264581139
26,200,7.1098125,-0.268642459585462,0.997086648313336
26,200,7.109825,-0.269180457809588,0.997122352079814
26,200,7.1098375,-0.269712719891109,0.997157391347634
26,200,7.10985,-0.270239336895493,0.997191781160018
26,200,7.1098625,-0.270760397976986,0.997225536149996
26,200,7.109875,-0.271275990428184,0.997258670553529
26,200,7.1098875,-0.271786199728335,0.997291198222183
26,200,7.1099,-0.272291109590047,0.997323132635309
26,200,7.1099125,-0.272790802004334,0.997354486911785
26,200,7.109925,-0.273285357284894,0.997385273821354
26,200,7.1099375,-0.273774854110145,0.997415505795514
26,200,7.10995,-0.274259369565034,0.997445194938062
26,200,7.1099625,-0.274738979180778,0.997474353035228
26,200,7.109975,-0.275213756973495,0.99750299156544
26,200,7.1099875,-0.275683775482507,0.997531121708806
26,200,7.11,-0.276149105806123,0.997558754356165
