G_CP [um],L_CP [um],Freq [GHz],"mag(S(2,1)) []","ang_rad(S(2,1)) []"
22,200,7.077020041,0.999702197,-0.374361888
22,200,7.077020164,0.999702149,-0.37436438
22,200,7.077020287,0.999702101,-0.374366872
22,200,7.07702041,0.999702053,-0.374369365
22,200,7.077020533,0.999702005,-0.374371858
22,200,7.077020656,0.999701956,-0.374374352
22,200,7.077020779,0.999701908,-0.374376846
22,200,7.077020902,0.99970186,-0.374379341
22,200,7.077021025,0.999701812,-0.374381836
22,200,7.077021148,0.999701764,-0.374384331
22,200,7.07702127,0.999701715,-0.374386827
22,200,7.077021393,0.999701667,-0.374389324
22,200,7.077021516,0.999701619,-0.37439182
22,200,7.077021639,0.999701571,-0.374394317
22,200,7.077021762,0.999701522,-0.374396815
22,200,7.077021885,0.999701474,-0.374399313
22,200,7.077022008,0.999701426,-0.374401811
22,200,7.077022131,0.999701378,-0.37440431
22,200,7.077022254,0.999701329,-0.374406809
22,200,7.077022377,0.999701281,-0.374409309
22,200,7.0770225,0.999701233,-0.374411809
22,200,7.077022623,0.999701184,-0.37441431
22,200,7.077022746,0.999701136,-0.374416811
22,200,7.077022869,0.999701087,-0.374419312
22,200,7.077022992,0.999701039,-0.374421814
22,200,7.077023115,0.99970099,-0.374424316
22,200,7.077023238,0.999700942,-0.374426819
22,200,7.077023361,0.999700894,-0.374429322
22,200,7.077023484,0.999700845,-0.374431825
22,200,7.077023607,0.999700797,-0.374434329
22,200,7.07702373,0.999700748,-0.374436834
22,200,7.077023852,0.9997007,-0.374439338
22,200,7.077023975,0.999700651,-0.374441844
22,200,7.077024098,0.999700602,-0.374444349
22,200,7.077024221,0.999700554,-0.374446855
22,200,7.077024344,0.999700505,-0.374449362
22,200,7.077024467,0.999700457,-0.374451869
22,200,7.07702459,0.999700408,-0.374454376
22,200,7.077024713,0.99970036,-0.374456884
22,200,7.077024836,0.999700311,-0.374459392
22,200,7.077024959,0.999700262,-0.374461901
22,200,7.077025082,0.999700214,-0.37446441
22,200,7.077025205,0.999700165,-0.374466919
22,200,7.077025328,0.999700116,-0.374469429
22,200,7.077025451,0.999700067,-0.374471939
22,200,7.077025574,0.999700019,-0.37447445
22,200,7.077025697,0.99969997,-0.374476961
22,200,7.07702582,0.999699921,-0.374479473
22,200,7.077025943,0.999699873,-0.374481985
22,200,7.077026066,0.999699824,-0.374484497
22,200,7.077026189,0.999699775,-0.37448701
22,200,7.077026311,0.999699726,-0.374489523
22,200,7.077026434,0.999699677,-0.374492037
22,200,7.077026557,0.999699628,-0.374494551
22,200,7.07702668,0.99969958,-0.374497066
22,200,7.077026803,0.999699531,-0.374499581
22,200,7.077026926,0.999699482,-0.374502096
22,200,7.077027049,0.999699433,-0.374504612
22,200,7.077027172,0.999699384,-0.374507128
22,200,7.077027295,0.999699335,-0.374509645
22,200,7.077027418,0.999699286,-0.374512162
22,200,7.077027541,0.999699237,-0.37451468
22,200,7.077027664,0.999699188,-0.374517198
22,200,7.077027787,0.999699139,-0.374519716
22,200,7.07702791,0.99969909,-0.374522235
22,200,7.077028033,0.999699041,-0.374524755
22,200,7.077028156,0.999698992,-0.374527274
22,200,7.077028279,0.999698943,-0.374529794
22,200,7.077028402,0.999698894,-0.374532315
22,200,7.077028525,0.999698845,-0.374534836
22,200,7.077028648,0.999698796,-0.374537357
22,200,7.07702877,0.999698747,-0.374539879
22,200,7.077028893,0.999698698,-0.374542402
22,200,7.077029016,0.999698649,-0.374544924
22,200,7.077029139,0.999698599,-0.374547448
22,200,7.077029262,0.99969855,-0.374549971
22,200,7.077029385,0.999698501,-0.374552495
22,200,7.077029508,0.999698452,-0.37455502
22,200,7.077029631,0.999698403,-0.374557545
22,200,7.077029754,0.999698353,-0.37456007
22,200,7.077029877,0.999698304,-0.374562596
22,200,7.07703,0.999698255,-0.374565122
22,200,7.077030123,0.999698206,-0.374567648
22,200,7.077030246,0.999698156,-0.374570175
22,200,7.077030369,0.999698107,-0.374572703
22,200,7.077030492,0.999698058,-0.374575231
22,200,7.077030615,0.999698008,-0.374577759
22,200,7.077030738,0.999697959,-0.374580288
22,200,7.077030861,0.99969791,-0.374582817
22,200,7.077030984,0.99969786,-0.374585347
22,200,7.077031107,0.999697811,-0.374587877
22,200,7.07703123,0.999697762,-0.374590407
22,200,7.077031352,0.999697712,-0.374592938
22,200,7.077031475,0.999697663,-0.374595469
22,200,7.077031598,0.999697613,-0.374598001
22,200,7.077031721,0.999697564,-0.374600533
22,200,7.077031844,0.999697514,-0.374603066
22,200,7.077031967,0.999697465,-0.374605599
22,200,7.07703209,0.999697415,-0.374608133
22,200,7.077032213,0.999697366,-0.374610667
22,200,7.077032336,0.999697316,-0.374613201
22,200,7.077032459,0.999697267,-0.374615736
22,200,7.077032582,0.999697217,-0.374618271
22,200,7.077032705,0.999697168,-0.374620807
22,200,7.077032828,0.999697118,-0.374623343
22,200,7.077032951,0.999697068,-0.374625879
22,200,7.077033074,0.999697019,-0.374628416
22,200,7.077033197,0.999696969,-0.374630954
22,200,7.07703332,0.999696919,-0.374633492
22,200,7.077033443,0.99969687,-0.37463603
22,200,7.077033566,0.99969682,-0.374638569
22,200,7.077033689,0.99969677,-0.374641108
22,200,7.077033811,0.999696721,-0.374643647
22,200,7.077033934,0.999696671,-0.374646187
22,200,7.077034057,0.999696621,-0.374648728
22,200,7.07703418,0.999696571,-0.374651269
22,200,7.077034303,0.999696522,-0.37465381
22,200,7.077034426,0.999696472,-0.374656352
22,200,7.077034549,0.999696422,-0.374658894
22,200,7.077034672,0.999696372,-0.374661437
22,200,7.077034795,0.999696322,-0.37466398
22,200,7.077034918,0.999696273,-0.374666523
22,200,7.077035041,0.999696223,-0.374669067
22,200,7.077035164,0.999696173,-0.374671611
22,200,7.077035287,0.999696123,-0.374674156
22,200,7.07703541,0.999696073,-0.374676701
22,200,7.077035533,0.999696023,-0.374679247
22,200,7.077035656,0.999695973,-0.374681793
22,200,7.077035779,0.999695923,-0.37468434
22,200,7.077035902,0.999695873,-0.374686887
22,200,7.077036025,0.999695823,-0.374689434
22,200,7.077036148,0.999695773,-0.374691982
22,200,7.07703627,0.999695723,-0.37469453
22,200,7.077036393,0.999695673,-0.374697079
22,200,7.077036516,0.999695623,-0.374699628
22,200,7.077036639,0.999695573,-0.374702178
22,200,7.077036762,0.999695523,-0.374704728
22,200,7.077036885,0.999695473,-0.374707278
22,200,7.077037008,0.999695423,-0.374709829
22,200,7.077037131,0.999695373,-0.374712381
22,200,7.077037254,0.999695323,-0.374714932
22,200,7.077037377,0.999695273,-0.374717485
22,200,7.0770375,0.999695222,-0.374720037
22,200,7.077037623,0.999695172,-0.37472259
22,200,7.077037746,0.999695122,-0.374725144
22,200,7.077037869,0.999695072,-0.374727698
22,200,7.077037992,0.999695022,-0.374730252
22,200,7.077038115,0.999694971,-0.374732807
22,200,7.077038238,0.999694921,-0.374735362
22,200,7.077038361,0.999694871,-0.374737918
22,200,7.077038484,0.999694821,-0.374740474
22,200,7.077038607,0.99969477,-0.374743031
22,200,7.07703873,0.99969472,-0.374745588
22,200,7.077038852,0.99969467,-0.374748145
22,200,7.077038975,0.999694619,-0.374750703
22,200,7.077039098,0.999694569,-0.374753262
22,200,7.077039221,0.999694518,-0.37475582
22,200,7.077039344,0.999694468,-0.37475838
22,200,7.077039467,0.999694418,-0.374760939
22,200,7.07703959,0.999694367,-0.374763499
22,200,7.077039713,0.999694317,-0.37476606
22,200,7.077039836,0.999694266,-0.374768621
22,200,7.077039959,0.999694216,-0.374771182
22,200,7.077040082,0.999694165,-0.374773744
22,200,7.077040205,0.999694115,-0.374776306
22,200,7.077040328,0.999694064,-0.374778869
22,200,7.077040451,0.999694014,-0.374781432
22,200,7.077040574,0.999693963,-0.374783996
22,200,7.077040697,0.999693913,-0.37478656
22,200,7.07704082,0.999693862,-0.374789125
22,200,7.077040943,0.999693812,-0.37479169
22,200,7.077041066,0.999693761,-0.374794255
22,200,7.077041189,0.99969371,-0.374796821
22,200,7.077041311,0.99969366,-0.374799387
22,200,7.077041434,0.999693609,-0.374801954
22,200,7.077041557,0.999693558,-0.374804521
22,200,7.07704168,0.999693508,-0.374807089
22,200,7.077041803,0.999693457,-0.374809657
22,200,7.077041926,0.999693406,-0.374812225
22,200,7.077042049,0.999693356,-0.374814794
22,200,7.077042172,0.999693305,-0.374817363
22,200,7.077042295,0.999693254,-0.374819933
22,200,7.077042418,0.999693203,-0.374822503
22,200,7.077042541,0.999693153,-0.374825074
22,200,7.077042664,0.999693102,-0.374827645
22,200,7.077042787,0.999693051,-0.374830217
22,200,7.07704291,0.999693,-0.374832789
22,200,7.077043033,0.999692949,-0.374835361
22,200,7.077043156,0.999692898,-0.374837934
22,200,7.077043279,0.999692848,-0.374840508
22,200,7.077043402,0.999692797,-0.374843081
22,200,7.077043525,0.999692746,-0.374845656
22,200,7.077043648,0.999692695,-0.37484823
22,200,7.07704377,0.999692644,-0.374850805
22,200,7.077043893,0.999692593,-0.374853381
22,200,7.077044016,0.999692542,-0.374855957
22,200,7.077044139,0.999692491,-0.374858533
22,200,7.077044262,0.99969244,-0.37486111
22,200,7.077044385,0.999692389,-0.374863688
22,200,7.077044508,0.999692338,-0.374866265
22,200,7.077044631,0.999692287,-0.374868844
22,200,7.077044754,0.999692236,-0.374871422
22,200,7.077044877,0.999692185,-0.374874001
22,200,7.077045,0.999692134,-0.374876581
22,200,7.077045123,0.999692082,-0.374879161
22,200,7.077045246,0.999692031,-0.374881741
22,200,7.077045369,0.99969198,-0.374884322
22,200,7.077045492,0.999691929,-0.374886904
22,200,7.077045615,0.999691878,-0.374889485
22,200,7.077045738,0.999691827,-0.374892068
22,200,7.077045861,0.999691775,-0.37489465
22,200,7.077045984,0.999691724,-0.374897233
22,200,7.077046107,0.999691673,-0.374899817
22,200,7.07704623,0.999691622,-0.374902401
22,200,7.077046352,0.999691571,-0.374904985
22,200,7.077046475,0.999691519,-0.37490757
22,200,7.077046598,0.999691468,-0.374910156
22,200,7.077046721,0.999691417,-0.374912741
22,200,7.077046844,0.999691365,-0.374915328
22,200,7.077046967,0.999691314,-0.374917914
22,200,7.07704709,0.999691263,-0.374920501
22,200,7.077047213,0.999691211,-0.374923089
22,200,7.077047336,0.99969116,-0.374925677
22,200,7.077047459,0.999691108,-0.374928265
22,200,7.077047582,0.999691057,-0.374930854
22,200,7.077047705,0.999691006,-0.374933444
22,200,7.077047828,0.999690954,-0.374936034
22,200,7.077047951,0.999690903,-0.374938624
22,200,7.077048074,0.999690851,-0.374941214
22,200,7.077048197,0.9996908,-0.374943806
22,200,7.07704832,0.999690748,-0.374946397
22,200,7.077048443,0.999690697,-0.374948989
22,200,7.077048566,0.999690645,-0.374951582
22,200,7.077048689,0.999690594,-0.374954175
22,200,7.077048811,0.999690542,-0.374956768
22,200,7.077048934,0.99969049,-0.374959362
22,200,7.077049057,0.999690439,-0.374961956
22,200,7.07704918,0.999690387,-0.374964551
22,200,7.077049303,0.999690335,-0.374967146
22,200,7.077049426,0.999690284,-0.374969742
22,200,7.077049549,0.999690232,-0.374972338
22,200,7.077049672,0.99969018,-0.374974934
22,200,7.077049795,0.999690129,-0.374977531
22,200,7.077049918,0.999690077,-0.374980129
22,200,7.077050041,0.999690025,-0.374982727
22,200,7.077050164,0.999689974,-0.374985325
22,200,7.077050287,0.999689922,-0.374987924
22,200,7.07705041,0.99968987,-0.374990523
22,200,7.077050533,0.999689818,-0.374993123
22,200,7.077050656,0.999689766,-0.374995723
22,200,7.077050779,0.999689715,-0.374998323
22,200,7.077050902,0.999689663,-0.375000924
22,200,7.077051025,0.999689611,-0.375003526
22,200,7.077051148,0.999689559,-0.375006128
22,200,7.07705127,0.999689507,-0.37500873
22,200,7.077051393,0.999689455,-0.375011333
22,200,7.077051516,0.999689403,-0.375013936
22,200,7.077051639,0.999689351,-0.37501654
22,200,7.077051762,0.999689299,-0.375019144
22,200,7.077051885,0.999689247,-0.375021749
22,200,7.077052008,0.999689195,-0.375024354
22,200,7.077052131,0.999689143,-0.375026959
22,200,7.077052254,0.999689091,-0.375029565
22,200,7.077052377,0.999689039,-0.375032172
22,200,7.0770525,0.999688987,-0.375034779
22,200,7.077052623,0.999688935,-0.375037386
22,200,7.077052746,0.999688883,-0.375039994
22,200,7.077052869,0.999688831,-0.375042602
22,200,7.077052992,0.999688779,-0.375045211
22,200,7.077053115,0.999688727,-0.37504782
22,200,7.077053238,0.999688675,-0.375050429
22,200,7.077053361,0.999688623,-0.375053039
22,200,7.077053484,0.99968857,-0.37505565
22,200,7.077053607,0.999688518,-0.375058261
22,200,7.07705373,0.999688466,-0.375060872
22,200,7.077053852,0.999688414,-0.375063484
22,200,7.077053975,0.999688362,-0.375066097
22,200,7.077054098,0.999688309,-0.375068709
22,200,7.077054221,0.999688257,-0.375071322
22,200,7.077054344,0.999688205,-0.375073936
22,200,7.077054467,0.999688152,-0.37507655
22,200,7.07705459,0.9996881,-0.375079165
22,200,7.077054713,0.999688048,-0.37508178
22,200,7.077054836,0.999687995,-0.375084395
22,200,7.077054959,0.999687943,-0.375087011
22,200,7.077055082,0.999687891,-0.375089628
22,200,7.077055205,0.999687838,-0.375092245
22,200,7.077055328,0.999687786,-0.375094862
22,200,7.077055451,0.999687733,-0.37509748
22,200,7.077055574,0.999687681,-0.375100098
22,200,7.077055697,0.999687629,-0.375102716
22,200,7.07705582,0.999687576,-0.375105336
22,200,7.077055943,0.999687524,-0.375107955
22,200,7.077056066,0.999687471,-0.375110575
22,200,7.077056189,0.999687419,-0.375113196
22,200,7.077056311,0.999687366,-0.375115817
22,200,7.077056434,0.999687313,-0.375118438
22,200,7.077056557,0.999687261,-0.37512106
22,200,7.07705668,0.999687208,-0.375123682
22,200,7.077056803,0.999687156,-0.375126305
22,200,7.077056926,0.999687103,-0.375128928
22,200,7.077057049,0.99968705,-0.375131552
22,200,7.077057172,0.999686998,-0.375134176
22,200,7.077057295,0.999686945,-0.375136801
22,200,7.077057418,0.999686892,-0.375139426
22,200,7.077057541,0.99968684,-0.375142051
22,200,7.077057664,0.999686787,-0.375144677
22,200,7.077057787,0.999686734,-0.375147303
22,200,7.07705791,0.999686681,-0.37514993
22,200,7.077058033,0.999686629,-0.375152558
22,200,7.077058156,0.999686576,-0.375155185
22,200,7.077058279,0.999686523,-0.375157814
22,200,7.077058402,0.99968647,-0.375160442
22,200,7.077058525,0.999686418,-0.375163071
22,200,7.077058648,0.999686365,-0.375165701
22,200,7.07705877,0.999686312,-0.375168331
22,200,7.077058893,0.999686259,-0.375170962
22,200,7.077059016,0.999686206,-0.375173593
22,200,7.077059139,0.999686153,-0.375176224
22,200,7.077059262,0.9996861,-0.375178856
22,200,7.077059385,0.999686047,-0.375181488
22,200,7.077059508,0.999685994,-0.375184121
22,200,7.077059631,0.999685941,-0.375186754
22,200,7.077059754,0.999685888,-0.375189388
22,200,7.077059877,0.999685835,-0.375192022
22,200,7.07706,0.999685782,-0.375194657
22,200,7.077060123,0.999685729,-0.375197292
22,200,7.077060246,0.999685676,-0.375199928
22,200,7.077060369,0.999685623,-0.375202564
22,200,7.077060492,0.99968557,-0.3752052
22,200,7.077060615,0.999685517,-0.375207837
22,200,7.077060738,0.999685464,-0.375210474
22,200,7.077060861,0.999685411,-0.375213112
22,200,7.077060984,0.999685358,-0.375215751
22,200,7.077061107,0.999685304,-0.375218389
22,200,7.07706123,0.999685251,-0.375221029
22,200,7.077061352,0.999685198,-0.375223668
22,200,7.077061475,0.999685145,-0.375226309
22,200,7.077061598,0.999685092,-0.375228949
22,200,7.077061721,0.999685038,-0.37523159
22,200,7.077061844,0.999684985,-0.375234232
22,200,7.077061967,0.999684932,-0.375236874
22,200,7.07706209,0.999684878,-0.375239516
22,200,7.077062213,0.999684825,-0.375242159
22,200,7.077062336,0.999684772,-0.375244803
22,200,7.077062459,0.999684718,-0.375247446
22,200,7.077062582,0.999684665,-0.375250091
22,200,7.077062705,0.999684612,-0.375252736
22,200,7.077062828,0.999684558,-0.375255381
22,200,7.077062951,0.999684505,-0.375258026
22,200,7.077063074,0.999684451,-0.375260673
22,200,7.077063197,0.999684398,-0.375263319
22,200,7.07706332,0.999684345,-0.375265966
22,200,7.077063443,0.999684291,-0.375268614
22,200,7.077063566,0.999684238,-0.375271262
22,200,7.077063689,0.999684184,-0.37527391
22,200,7.077063811,0.999684131,-0.375276559
22,200,7.077063934,0.999684077,-0.375279209
22,200,7.077064057,0.999684023,-0.375281858
22,200,7.07706418,0.99968397,-0.375284509
22,200,7.077064303,0.999683916,-0.37528716
22,200,7.077064426,0.999683863,-0.375289811
22,200,7.077064549,0.999683809,-0.375292463
22,200,7.077064672,0.999683755,-0.375295115
22,200,7.077064795,0.999683702,-0.375297767
22,200,7.077064918,0.999683648,-0.37530042
22,200,7.077065041,0.999683594,-0.375303074
22,200,7.077065164,0.999683541,-0.375305728
22,200,7.077065287,0.999683487,-0.375308383
22,200,7.07706541,0.999683433,-0.375311037
22,200,7.077065533,0.999683379,-0.375313693
22,200,7.077065656,0.999683326,-0.375316349
22,200,7.077065779,0.999683272,-0.375319005
22,200,7.077065902,0.999683218,-0.375321662
22,200,7.077066025,0.999683164,-0.375324319
22,200,7.077066148,0.99968311,-0.375326977
22,200,7.07706627,0.999683057,-0.375329635
22,200,7.077066393,0.999683003,-0.375332294
22,200,7.077066516,0.999682949,-0.375334953
22,200,7.077066639,0.999682895,-0.375337613
22,200,7.077066762,0.999682841,-0.375340273
22,200,7.077066885,0.999682787,-0.375342933
22,200,7.077067008,0.999682733,-0.375345594
22,200,7.077067131,0.999682679,-0.375348256
22,200,7.077067254,0.999682625,-0.375350918
22,200,7.077067377,0.999682571,-0.37535358
22,200,7.0770675,0.999682517,-0.375356243
22,200,7.077067623,0.999682463,-0.375358906
22,200,7.077067746,0.999682409,-0.37536157
22,200,7.077067869,0.999682355,-0.375364234
22,200,7.077067992,0.999682301,-0.375366899
22,200,7.077068115,0.999682247,-0.375369564
22,200,7.077068238,0.999682193,-0.37537223
22,200,7.077068361,0.999682138,-0.375374896
22,200,7.077068484,0.999682084,-0.375377562
22,200,7.077068607,0.99968203,-0.37538023
22,200,7.07706873,0.999681976,-0.375382897
22,200,7.077068852,0.999681922,-0.375385565
22,200,7.077068975,0.999681868,-0.375388233
22,200,7.077069098,0.999681813,-0.375390902
22,200,7.077069221,0.999681759,-0.375393572
22,200,7.077069344,0.999681705,-0.375396242
22,200,7.077069467,0.999681651,-0.375398912
22,200,7.07706959,0.999681596,-0.375401583
22,200,7.077069713,0.999681542,-0.375404254
22,200,7.077069836,0.999681488,-0.375406926
22,200,7.077069959,0.999681433,-0.375409598
22,200,7.077070082,0.999681379,-0.375412271
22,200,7.077070205,0.999681324,-0.375414944
22,200,7.077070328,0.99968127,-0.375417617
22,200,7.077070451,0.999681216,-0.375420292
22,200,7.077070574,0.999681161,-0.375422966
22,200,7.077070697,0.999681107,-0.375425641
22,200,7.07707082,0.999681052,-0.375428317
