"G_CP [um]","L_CP [um]","Freq [GHz]","mag(S(2,1)) []","ang_rad(S(2,1)) []"
22,170,7.05,0.999909099625871,-0.332054147990343
22,170,7.05000208333333,0.999909099552758,-0.332054279728003
22,170,7.05000416666667,0.999909099479637,-0.332054411471627
22,170,7.05000625,0.999909099406509,-0.332054543221218
22,170,7.05000833333333,0.999909099333374,-0.332054674976777
22,170,7.05001041666667,0.999909099260232,-0.332054806738306
22,170,7.0500125,0.999909099187083,-0.332054938505805
22,170,7.05001458333333,0.999909099113926,-0.332055070279278
22,170,7.05001666666667,0.999909099040763,-0.332055202058725
22,170,7.05001875,0.999909098967592,-0.332055333844148
22,170,7.05002083333333,0.999909098894414,-0.332055465635549
22,170,7.05002291666667,0.999909098821229,-0.33205559743293
22,170,7.050025,0.999909098748037,-0.33205572923629
22,170,7.05002708333333,0.999909098674838,-0.332055861045633
22,170,7.05002916666667,0.999909098601631,-0.332055992860961
22,170,7.05003125,0.999909098528418,-0.332056124682273
22,170,7.05003333333333,0.999909098455197,-0.332056256509573
22,170,7.05003541666667,0.999909098381969,-0.332056388342862
22,170,7.0500375,0.999909098308734,-0.33205652018214
22,170,7.05003958333333,0.999909098235491,-0.332056652027411
22,170,7.05004166666667,0.999909098162242,-0.332056783878676
22,170,7.05004375,0.999909098088985,-0.332056915735935
22,170,7.05004583333333,0.999909098015721,-0.332057047599191
22,170,7.05004791666667,0.99990909794245,-0.332057179468445
22,170,7.05005,0.999909097869171,-0.332057311343699
22,170,7.05005208333333,0.999909097795886,-0.332057443224955
22,170,7.05005416666667,0.999909097722594,-0.332057575112214
22,170,7.05005625,0.999909097649294,-0.332057707005477
22,170,7.05005833333333,0.999909097575986,-0.332057838904747
22,170,7.05006041666667,0.999909097502672,-0.332057970810025
22,170,7.0500625,0.999909097429351,-0.332058102721312
22,170,7.05006458333333,0.999909097356022,-0.33205823463861
22,170,7.05006666666667,0.999909097282686,-0.332058366561921
22,170,7.05006875,0.999909097209343,-0.332058498491246
22,170,7.05007083333333,0.999909097135993,-0.332058630426586
22,170,7.05007291666667,0.999909097062635,-0.332058762367945
22,170,7.050075,0.999909096989271,-0.332058894315322
22,170,7.05007708333333,0.999909096915899,-0.33205902626872
22,170,7.05007916666667,0.99990909684252,-0.332059158228141
22,170,7.05008125,0.999909096769133,-0.332059290193585
22,170,7.05008333333333,0.99990909669574,-0.332059422165054
22,170,7.05008541666667,0.999909096622339,-0.332059554142551
22,170,7.0500875,0.99990909654893,-0.332059686126076
22,170,7.05008958333333,0.999909096475516,-0.332059818115632
22,170,7.05009166666667,0.999909096402093,-0.33205995011122
22,170,7.05009375,0.999909096328663,-0.33206008211284
22,170,7.05009583333333,0.999909096255226,-0.332060214120497
22,170,7.05009791666667,0.999909096181782,-0.33206034613419
