G_CP [um],L_CP [um],Freq [GHz],"mag(S(2,1)) []","ang_rad(S(2,1)) []"
6,200,7.107309119,0.985375674,-0.527477241
6,200,7.107309127,0.98537031,-0.527508788
6,200,7.107309136,0.985364943,-0.527540346
6,200,7.107309144,0.985359574,-0.527571915
6,200,7.107309152,0.985354202,-0.527603494
6,200,7.107309161,0.985348827,-0.527635084
6,200,7.107309169,0.985343449,-0.527666685
6,200,7.107309177,0.985338068,-0.527698297
6,200,7.107309186,0.985332685,-0.52772992
6,200,7.107309194,0.985327299,-0.527761553
6,200,7.107309202,0.98532191,-0.527793198
6,200,7.107309211,0.985316518,-0.527824853
6,200,7.107309219,0.985311123,-0.527856519
6,200,7.107309227,0.985305725,-0.527888196
6,200,7.107309236,0.985300325,-0.527919884
6,200,7.107309244,0.985294921,-0.527951583
6,200,7.107309252,0.985289515,-0.527983292
6,200,7.107309261,0.985284106,-0.528015013
6,200,7.107309269,0.985278694,-0.528046744
6,200,7.107309277,0.98527328,-0.528078487
6,200,7.107309286,0.985267862,-0.52811024
6,200,7.107309294,0.985262442,-0.528142004
6,200,7.107309302,0.985257018,-0.528173779
6,200,7.107309311,0.985251592,-0.528205565
6,200,7.107309319,0.985246163,-0.528237362
6,200,7.107309327,0.985240731,-0.52826917
6,200,7.107309336,0.985235297,-0.528300989
6,200,7.107309344,0.985229859,-0.528332819
6,200,7.107309352,0.985224419,-0.52836466
6,200,7.107309361,0.985218975,-0.528396511
6,200,7.107309369,0.985213529,-0.528428374
6,200,7.107309377,0.98520808,-0.528460248
6,200,7.107309386,0.985202628,-0.528492132
6,200,7.107309394,0.985197173,-0.528524028
6,200,7.107309402,0.985191716,-0.528555934
6,200,7.107309411,0.985186255,-0.528587852
6,200,7.107309419,0.985180792,-0.528619781
6,200,7.107309427,0.985175325,-0.52865172
6,200,7.107309436,0.985169856,-0.528683671
6,200,7.107309444,0.985164384,-0.528715633
6,200,7.107309452,0.985158909,-0.528747605
6,200,7.107309461,0.985153431,-0.528779589
6,200,7.107309469,0.98514795,-0.528811584
6,200,7.107309477,0.985142466,-0.52884359
6,200,7.107309486,0.98513698,-0.528875606
6,200,7.107309494,0.98513149,-0.528907634
6,200,7.107309502,0.985125998,-0.528939673
6,200,7.107309511,0.985120502,-0.528971723
6,200,7.107309519,0.985115004,-0.529003784
6,200,7.107309527,0.985109503,-0.529035856
6,200,7.107309536,0.985103999,-0.52906794
6,200,7.107309544,0.985098492,-0.529100034
6,200,7.107309552,0.985092982,-0.529132139
6,200,7.107309561,0.985087469,-0.529164256
6,200,7.107309569,0.985081954,-0.529196384
6,200,7.107309577,0.985076435,-0.529228522
6,200,7.107309586,0.985070913,-0.529260672
6,200,7.107309594,0.985065389,-0.529292833
6,200,7.107309602,0.985059861,-0.529325005
6,200,7.107309611,0.985054331,-0.529357188
6,200,7.107309619,0.985048798,-0.529389383
6,200,7.107309627,0.985043262,-0.529421588
6,200,7.107309636,0.985037722,-0.529453805
6,200,7.107309644,0.98503218,-0.529486033
6,200,7.107309652,0.985026635,-0.529518272
6,200,7.107309661,0.985021087,-0.529550522
