"G_CP [um]","L_CP [um]","Freq [GHz]","ang_rad(S(2,1)) []","mag(S(2,1)) []"
16,200,7.112095,-0.508302424863158,0.986517271990601
16,200,7.11211,-0.509288691409971,0.986361815778376
16,200,7.112125,-0.510288922069533,0.986203178462964
16,200,7.11214,-0.511303413721724,0.986041271344131
16,200,7.112155,-0.512332471662371,0.985876002598955
16,200,7.11217,-0.513376409901212,0.985707277149168
16,200,7.112185,-0.514435551472734,0.985534996521848
16,200,7.1122,-0.515510228760258,0.985359058703155
16,200,7.112215,-0.516600783833911,0.985179357984686
16,200,7.11223,-0.517707568803481,0.984995784801991
16,200,7.112245,-0.518830946186271,0.984808225564887
16,200,7.11226,-0.519971289291772,0.984616562478929
16,200,7.112275,-0.521128982622012,0.984420673357832
16,200,7.11229,-0.522304422291847,0.984220431425733
16,200,7.112305,-0.523498016466179,0.984015705109385
16,200,7.11232,-0.524710185817809,0.983806357819159
16,200,7.112335,-0.525941364006198,0.983592247718356
16,200,7.11235,-0.527191998177778,0.983373227480155
16,200,7.112365,-0.528462549489553,0.983149144031368
16,200,7.11238,-0.52975349365732,0.982919838282146
16,200,7.112395,-0.531065321528813,0.98268514484094
16,200,7.11241,-0.53239853968478,0.982444891713506
16,200,7.112425,-0.533753671068208,0.982198899985179
16,200,7.11244,-0.535131255643262,0.981946983485322
16,200,7.112455,-0.536531851087044,0.981688948432564
16,200,7.11247,-0.537956033513463,0.981424593060038
16,200,7.112485,-0.539404398234317,0.981153707218697
16,200,7.1125,-0.540877560556629,0.980876071957844
16,200,7.112515,-0.542376156619927,0.980591459081064
16,200,7.11253,-0.543900844275593,0.980299630675928
16,200,7.112545,-0.545452304010459,0.980000338615772
16,200,7.11256,-0.54703123991767,0.979693324031574
16,200,7.112575,-0.548638380716828,0.979378316751998
16,200,7.11259,-0.550274480827165,0.97905503470928
16,200,7.112605,-0.551940321496431,0.978723183308675
16,200,7.11262,-0.553636711989308,0.978382454758785
16,200,7.112635,-0.55536449083823,0.97803252736021
16,200,7.11265,-0.557124527161287,0.977673064749295
16,200,7.112665,-0.558917722050315,0.977303715094069
16,200,7.11268,-0.560745010035513,0.976924110238378
16,200,7.112695,-0.562607360628547,0.976533864791126
16,200,7.11271,-0.564505779951448,0.976132575156015
16,200,7.112725,-0.566441312455699,0.975719818497649
16,200,7.11274,-0.568415042737899,0.975295151639047
16,200,7.112755,-0.570428097457233,0.974858109885646
16,200,7.11277,-0.572481647362972,0.974408205769846
16,200,7.112785,-0.574576909437055,0.973944927710438
16,200,7.1128,-0.576715149162184,0.97346773857974
16,200,7.112815,-0.578897682920945,0.972976074171852
16,200,7.11283,-0.581125880537146,0.972469341563674
16,200,7.112845,-0.583401167967446,0.971946917360565
16,200,7.11286,-0.585725030153336,0.971408145817397
16,200,7.112875,-0.588099014047661,0.970852336824244
16,200,7.11289,-0.590524731822842,0.970278763746744
16,200,7.112905,-0.593003864277927,0.969686661108211
16,200,7.11292,-0.59553816445567,0.969075222100963
16,200,7.112935,-0.598129461486076,0.96844359591224
16,200,7.11295,-0.600779664672599,0.967790884848978
16,200,7.112965,-0.603490767837387,0.96711614124468
16,200,7.11298,-0.606264853945773,0.966418364129142
16,200,7.112995,-0.609104100029692,0.965696495640784
16,200,7.11301,-0.612010782433063,0.964949417158725
16,200,7.113025,-0.614987282401913,0.964175945130138
16,200,7.11304,-0.618036092044804,0.963374826565834
16,200,7.113055,-0.621159820695483,0.962544734173145
16,200,7.11307,-0.624361201702926,0.961684261094669
16,200,7.113085,-0.627643099684847,0.960791915215853
16,200,7.1131,-0.631008518280144,0.959866113001721
16,200,7.113115,-0.634460608439672,0.958905172818625
16,200,7.11313,-0.638002677294858,0.957907307693395
16,200,7.113145,-0.641638197654319,0.956870617455193
16,200,7.11316,-0.645370818174859,0.955793080201939
16,200,7.113175,-0.649204374260767,0.954672543026202
16,200,7.11319,-0.653142899753906,0.953506711927221
16,200,7.113205,-0.657190639473749,0.952293140830586
16,200,7.11322,-0.661352062680161,0.95102921962618
16,200,7.113235,-0.665631877531645,0.949712161127148
16,200,7.11325,-0.670035046625622,0.948338986839928
16,200,7.113265,-0.674566803703327,0.946906511426729
16,200,7.11328,-0.67923267162133,0.945411325725327
16,200,7.113295,-0.684038481693696,0.943849778177824
16,200,7.11331,-0.688990394517003,0.942217954504248
16,200,7.113325,-0.694094922404157,0.940511655437048
16,200,7.11334,-0.699358953561732,0.93872637231271
